N1,N2,N3,N4,N5,Peso,MetodoCalculo
1,5,16,18,30,4.529861418251511,Fusión
5,13,16,18,30,4.45843284682294,Fusión
5,16,18,28,30,4.454861418251511,Fusión
1,13,16,18,30,4.441626124133864,Fusión
1,16,18,28,30,4.438054695562435,Fusión
1,5,13,16,18,4.433923042901371,Fusión
1,5,16,18,28,4.430351614329942,Fusión
5,16,18,20,30,4.4213449347350275,Fusión
5,16,18,30,35,4.4207927908005304,Fusión
1,5,13,18,30,4.417256376234705,Fusión
1,5,18,28,30,4.413684947663276,Fusión
1,16,18,20,30,4.404538212045952,Fusión
1,16,18,30,35,4.403986068111455,Fusión
5,16,18,30,31,4.4035245198557895,Fusión
1,5,16,18,20,4.396835130813459,Fusión
1,5,16,18,35,4.396282986878962,Fusión
1,16,18,30,31,4.386717797166714,Fusión
1,5,13,16,30,4.386064425770308,Fusión
1,5,16,28,30,4.382492997198879,Fusión
5,16,18,25,30,4.381051894441987,Fusión
1,5,18,20,30,4.380168464146792,Fusión
1,5,18,30,35,4.379616320212295,Fusión
1,5,16,18,31,4.379014715934221,Fusión
13,16,18,28,30,4.366626124133864,Fusión
5,16,18,30,37,4.365972529362622,Fusión
1,16,18,25,30,4.364245171752912,Fusión
1,5,18,30,31,4.362348049267554,Fusión
5,13,16,18,28,4.358923042901371,Fusión
1,5,16,18,25,4.356542090520419,Fusión
1,16,18,30,37,4.349165806673547,Fusión
1,5,16,20,30,4.348976513682396,Fusión
1,5,16,30,35,4.348424369747899,Fusión
5,13,18,28,30,4.342256376234705,Fusión
1,13,16,18,28,4.342116320212296,Fusión
1,5,16,18,37,4.341462725441054,Fusión
1,5,18,25,30,4.339875423853752,Fusión
13,16,18,20,30,4.333109640617381,Fusión
13,16,18,30,35,4.332557496682884,Fusión
1,5,16,30,31,4.331156098803158,Fusión
16,18,20,28,30,4.329538212045952,Fusión
16,18,28,30,35,4.328986068111455,Fusión
1,13,18,28,30,4.325449653545629,Fusión
5,13,16,18,20,4.325406559384888,Fusión
5,13,16,18,35,4.324854415450391,Fusión
1,5,18,30,37,4.324796058774387,Fusión
5,16,18,20,28,4.321835130813459,Fusión
5,16,18,28,35,4.321282986878962,Fusión
1,5,13,18,28,4.317746572313136,Fusión
13,16,18,30,31,4.315289225738143,Fusión
16,18,28,30,31,4.311717797166714,Fusión
5,13,16,28,30,4.311064425770308,Fusión
5,13,18,20,30,4.308739892718221,Fusión
1,5,16,25,30,4.3086834733893555,Fusión
1,13,16,18,20,4.308599836695812,Fusión
5,13,18,30,35,4.308187748783724,Fusión
1,13,16,18,35,4.308047692761315,Fusión
5,13,16,18,31,4.30758614450565,Fusión
5,18,20,28,30,4.305168464146792,Fusión
1,16,18,20,28,4.305028408124383,Fusión
5,18,28,30,35,4.304616320212295,Fusión
1,16,18,28,35,4.304476264189886,Fusión
5,16,18,28,31,4.304014715934221,Fusión
16,18,20,30,35,4.295469584594971,Fusión
1,13,16,28,30,4.294257703081232,Fusión
