N1,N2,N3,N4,N5,Peso,MetodoCalculo
8,13,14,15,18,4.285376348354816,Promedio
13,14,15,18,21,4.264964742416895,Promedio
13,14,15,18,27,4.233125369668431,Promedio
13,14,15,18,22,4.233125369668431,Promedio
8,13,15,18,21,4.220739596218065,Promedio
8,13,14,15,21,4.218042167384272,Promedio
5,13,14,15,18,4.201088422658223,Promedio
8,13,15,18,27,4.188900223469601,Promedio
8,13,15,18,22,4.188900223469601,Promedio
8,13,14,15,22,4.1862027946358085,Promedio
8,13,14,15,27,4.1862027946358085,Promedio
13,15,18,21,27,4.168488617531679,Promedio
13,15,18,21,22,4.168488617531679,Promedio
13,14,15,21,22,4.165791188697887,Promedio
13,14,15,21,27,4.165791188697887,Promedio
8,14,15,18,21,4.1647210776995465,Promedio
5,8,13,15,18,4.156863276459392,Promedio
5,8,13,14,15,4.1541658476256,Promedio
8,13,14,18,21,4.151242937905617,Promedio
13,15,18,22,27,4.136649244783216,Promedio
5,13,15,18,21,4.1364516705214704,Promedio
13,14,15,22,27,4.133951815949423,Promedio
5,13,14,15,21,4.133754241687678,Promedio
8,14,15,18,22,4.132881704951083,Promedio
8,14,15,18,27,4.132881704951083,Promedio
8,13,15,21,22,4.121566042499056,Promedio
8,13,15,21,27,4.121566042499056,Promedio
8,13,14,18,27,4.119403565157153,Promedio
8,13,14,18,22,4.119403565157153,Promedio
14,15,18,21,22,4.112470099013161,Promedio
14,15,18,21,27,4.112470099013161,Promedio
5,13,15,18,27,4.104612297773007,Promedio
5,13,15,18,22,4.104612297773007,Promedio
5,13,14,15,22,4.101914868939215,Promedio
5,13,14,15,27,4.101914868939215,Promedio
5,8,14,15,18,4.100844757940874,Promedio
13,14,18,21,27,4.098991959219232,Promedio
13,14,18,21,22,4.098991959219232,Promedio
8,13,15,22,27,4.089726669750593,Promedio
5,8,13,15,21,4.089529095488848,Promedio
5,8,13,14,18,4.087366618146945,Promedio
14,15,18,22,27,4.0806307262646975,Promedio
5,14,15,18,21,4.080433152002952,Promedio
13,15,21,22,27,4.069315063812671,Promedio
8,15,18,21,27,4.0682449528143305,Promedio
8,15,18,21,22,4.0682449528143305,Promedio
13,14,18,22,27,4.067152586470768,Promedio
5,13,14,18,21,4.066955012209022,Promedio
8,14,15,21,22,4.0655475239805385,Promedio
8,14,15,21,27,4.0655475239805385,Promedio
5,8,13,15,22,4.057689722740384,Promedio
5,8,13,15,27,4.057689722740384,Promedio
8,13,18,21,27,4.054766813020401,Promedio
8,13,18,21,22,4.054766813020401,Promedio
8,13,14,21,22,4.052069384186609,Promedio
8,13,14,21,27,4.052069384186609,Promedio
5,14,15,18,27,4.048593779254489,Promedio
5,14,15,18,22,4.048593779254489,Promedio
5,13,15,21,27,4.0372781168024625,Promedio
5,13,15,21,22,4.0372781168024625,Promedio
8,15,18,22,27,4.036405580065868,Promedio
5,8,15,18,21,4.036208005804122,Promedio
5,13,14,18,22,4.035115639460559,Promedio
5,13,14,18,27,4.035115639460559,Promedio
8,14,15,22,27,4.033708151232075,Promedio
5,8,14,15,21,4.033510576970329,Promedio
8,13,18,22,27,4.022927440271938,Promedio
5,8,13,18,21,4.0227298660101924,Promedio
8,13,14,22,27,4.020230011438145,Promedio
5,8,13,14,21,4.0200324371764,Promedio
15,18,21,22,27,4.015993974127945,Promedio
14,15,21,22,27,4.013296545294153,Promedio
5,13,15,22,27,4.005438744053999,Promedio
5,8,15,18,22,4.004368633055658,Promedio
5,8,15,18,27,4.004368633055658,Promedio
13,18,21,22,27,4.002515834334016,Promedio
5,8,14,15,22,4.001671204221866,Promedio
5,8,14,15,27,4.001671204221866,Promedio
13,14,21,22,27,3.999818405500224,Promedio
8,14,18,21,22,3.9987482945018833,Promedio
8,14,18,21,27,3.9987482945018833,Promedio
5,8,13,18,27,3.9908904932617286,Promedio
5,8,13,18,22,3.9908904932617286,Promedio
5,8,13,14,27,3.9881930644279366,Promedio
5,8,13,14,22,3.9881930644279366,Promedio
5,15,18,21,27,3.9839570271177367,Promedio
5,15,18,21,22,3.9839570271177367,Promedio
5,14,15,21,22,3.981259598283944,Promedio
5,14,15,21,27,3.981259598283944,Promedio
5,13,18,21,22,3.9704788873238073,Promedio
5,13,18,21,27,3.9704788873238073,Promedio
8,15,21,22,27,3.9690713990953226,Promedio
5,13,14,21,22,3.9677814584900144,Promedio
5,13,14,21,27,3.9677814584900144,Promedio
8,14,18,22,27,3.9669089217534195,Promedio
5,8,14,18,21,3.9667113474916738,Promedio
8,13,21,22,27,3.955593259301393,Promedio
5,15,18,22,27,3.952117654369273,Promedio
5,14,15,22,27,3.949420225535481,Promedio
14,18,21,22,27,3.946497315815498,Promedio
5,13,18,22,27,3.9386395145753434,Promedio
5,8,15,21,27,3.937034452085114,Promedio
5,8,15,21,22,3.937034452085114,Promedio
5,13,14,22,27,3.9359420857415515,Promedio
5,8,14,18,27,3.934871974743211,Promedio
5,8,14,18,22,3.934871974743211,Promedio
5,8,13,21,22,3.9235563122911845,Promedio
5,8,13,21,27,3.9235563122911845,Promedio
5,14,18,21,27,3.9144603688052886,Promedio
5,14,18,21,22,3.9144603688052886,Promedio
