N1,N2,N3,N4,N5,Peso,MetodoCalculo
9,22,29,30,36,4.493696135252346,Fusión
7,9,22,29,36,4.483475270590692,Fusión
7,9,22,29,30,4.475900996363458,Fusión
7,9,29,30,36,4.46234401106934,Fusión
2,9,22,29,36,4.443110687257359,Fusión
9,22,29,32,36,4.436600270590692,Fusión
2,9,22,29,30,4.435536413030125,Fusión
9,22,29,30,32,4.429025996363458,Fusión
2,7,9,22,29,4.42531554836847,Fusión
2,9,29,30,36,4.421979427736007,Fusión
7,9,22,29,32,4.418805131701804,Fusión
9,29,30,32,36,4.41546901106934,Fusión
2,7,9,29,36,4.411758563074352,Fusión
7,9,29,32,36,4.405248146407686,Fusión
2,7,9,29,30,4.404184288847118,Fusión
7,9,29,30,32,4.397673872180452,Fusión
4,9,22,29,36,4.39046931820974,Fusión
9,19,22,29,36,4.384516937257359,Fusión
4,9,22,29,30,4.382895043982505,Fusión
2,9,22,29,32,4.37844054836847,Fusión
9,19,22,29,30,4.376942663030125,Fusión
4,7,9,22,29,4.3726741793208515,Fusión
4,9,29,30,36,4.369338058688387,Fusión
7,9,19,22,29,4.36672179836847,Fusión
6,9,22,29,36,4.366287770590692,Fusión
2,9,29,32,36,4.364883563074352,Fusión
9,19,29,30,36,4.363385677736007,Fusión
4,7,9,29,36,4.359117194026734,Fusión
6,9,22,29,30,4.358713496363458,Fusión
2,9,29,30,32,4.357309288847118,Fusión
7,9,19,29,36,4.353164813074352,Fusión
7,9,22,30,36,4.353071135252346,Fusión
4,7,9,29,30,4.351542919799499,Fusión
6,7,9,22,29,4.348492631701804,Fusión
2,7,9,29,32,4.347088424185464,Fusión
7,9,19,29,30,4.345590538847118,Fusión
6,9,29,30,36,4.34515651106934,Fusión
7,22,29,30,36,4.340618127733549,Fusión
6,7,9,29,36,4.334935646407686,Fusión
9,22,29,34,36,4.332433603924025,Fusión
2,4,9,22,29,4.3323095959875175,Fusión
6,7,9,29,30,4.327361372180452,Fusión
2,9,19,22,29,4.326357215035137,Fusión
4,9,22,29,32,4.3257991793208515,Fusión
9,22,29,30,34,4.324859329696791,Fusión
9,19,22,29,32,4.31984679836847,Fusión
2,4,9,29,36,4.3187526106934,Fusión
7,9,22,29,34,4.314638465035137,Fusión
2,9,19,29,36,4.312800229741019,Fusión
2,9,22,30,36,4.312706551919013,Fusión
4,9,29,32,36,4.312242194026734,Fusión
9,29,30,34,36,4.311302344402673,Fusión
2,4,9,29,30,4.311178336466165,Fusión
2,6,9,22,29,4.30812804836847,Fusión
9,19,29,32,36,4.306289813074352,Fusión
9,22,30,32,36,4.306196135252346,Fusión
2,9,19,29,30,4.305225955513785,Fusión
4,9,29,30,32,4.304667919799499,Fusión
2,7,9,22,36,4.302485687257359,Fusión
6,9,22,29,32,4.301617631701804,Fusión
7,9,29,34,36,4.301081479741019,Fusión
2,4,7,9,29,4.300957471804511,Fusión
2,22,29,30,36,4.300253544400216,Fusión
9,19,29,30,32,4.298715538847118,Fusión
7,9,22,32,36,4.295975270590692,Fusión
2,7,9,19,29,4.295005090852131,Fusión
2,7,9,22,30,4.294911413030125,Fusión
2,6,9,29,36,4.294571063074352,Fusión
4,7,9,29,32,4.294447055137844,Fusión
22,29,30,32,36,4.293743127733549,Fusión
7,9,29,30,34,4.293507205513785,Fusión
2,7,22,29,36,4.290032679738562,Fusión
7,9,19,29,32,4.288494674185464,Fusión
7,9,22,30,32,4.288400996363458,Fusión
6,9,29,32,36,4.288060646407686,Fusión
2,6,9,29,30,4.286996788847118,Fusión
7,22,29,32,36,4.283522263071895,Fusión
2,7,22,29,30,4.282458405511328,Fusión
2,7,9,30,36,4.281354427736007,Fusión
6,9,29,30,32,4.280486372180452,Fusión
2,6,7,9,29,4.276775924185464,Fusión
7,22,29,30,32,4.275947988844661,Fusión
7,9,30,32,36,4.27484401106934,Fusión
2,9,22,29,34,4.274273881701803,Fusión
4,9,19,22,29,4.273715845987518,Fusión
6,7,9,29,32,4.270265507518797,Fusión
2,7,29,30,36,4.26890142021721,Fusión
9,22,29,32,34,4.267763465035137,Fusión
7,29,30,32,36,4.262391003550543,Fusión
2,9,29,34,36,4.260716896407685,Fusión
4,9,19,29,36,4.260158860693401,Fusión
4,9,22,30,36,4.2600651828713945,Fusión
2,9,22,32,36,4.255610687257359,Fusión
4,6,9,22,29,4.2554866793208515,Fusión
