N1,N2,N3,N4,N5,Peso,MetodoCalculo
9,22,29,30,32,4.38588145231846,Promedio
4,9,22,30,32,4.383785123450478,Promedio
9,22,30,32,36,4.378007436570428,Promedio
3,9,22,30,32,4.373212362877717,Promedio
9,22,30,32,35,4.362259405074366,Promedio
9,22,24,30,32,4.3288067684721225,Promedio
4,9,22,29,30,4.328667013214257,Promedio
4,9,29,30,32,4.32861233254934,Promedio
9,22,29,30,36,4.322889326334208,Promedio
9,29,30,32,36,4.322834645669291,Promedio
4,9,22,30,36,4.320792997466226,Promedio
4,9,30,32,36,4.320738316801309,Promedio
3,9,22,29,30,4.3180942526414965,Promedio
3,9,29,30,32,4.31803957197658,Promedio
3,4,9,22,30,4.315997923773514,Promedio
3,4,9,30,32,4.315943243108597,Promedio
4,9,22,29,32,4.312918981718194,Promedio
4,22,29,30,32,4.312918981718194,Promedio
3,9,22,30,36,4.310220236893465,Promedio
3,9,30,32,36,4.310165556228548,Promedio
22,29,30,32,36,4.307141294838145,Promedio
9,22,29,32,36,4.307141294838145,Promedio
9,22,29,30,35,4.307141294838145,Promedio
9,29,30,32,35,4.307086614173228,Promedio
4,9,22,30,35,4.305044965970163,Promedio
4,9,22,32,36,4.305044965970163,Promedio
4,22,30,32,36,4.305044965970163,Promedio
4,9,30,32,35,4.304990285305246,Promedio
3,9,22,29,32,4.3023462211454335,Promedio
3,22,29,30,32,4.3023462211454335,Promedio
3,4,22,30,32,4.300249892277451,Promedio
3,4,9,22,32,4.300249892277451,Promedio
9,22,30,35,36,4.299267279090113,Promedio
9,30,32,35,36,4.299212598425196,Promedio
3,9,22,32,36,4.294472205397402,Promedio
3,9,22,30,35,4.294472205397402,Promedio
3,22,30,32,36,4.294472205397402,Promedio
3,9,30,32,35,4.294417524732485,Promedio
9,22,29,32,35,4.291393263342082,Promedio
22,29,30,32,35,4.291393263342082,Promedio
4,9,22,32,35,4.2892969344741,Promedio
4,22,30,32,35,4.2892969344741,Promedio
22,30,32,35,36,4.28351924759405,Promedio
9,22,32,35,36,4.28351924759405,Promedio
3,22,30,32,35,4.278724173901339,Promedio
3,9,22,32,35,4.278724173901339,Promedio
9,22,24,29,30,4.273688658235902,Promedio
9,24,29,30,32,4.273633977570985,Promedio
4,9,22,24,30,4.27159232936792,Promedio
4,9,24,30,32,4.271537648703003,Promedio
9,22,24,30,36,4.265814642487871,Promedio
9,24,30,32,36,4.265759961822954,Promedio
4,9,29,30,36,4.265620206565089,Promedio
3,9,22,24,30,4.2610195687951595,Promedio
3,9,24,30,32,4.260964888130243,Promedio
3,4,9,29,30,4.260825132872377,Promedio
22,24,29,30,32,4.257940626739839,Promedio
9,22,24,29,32,4.257940626739839,Promedio
4,22,24,30,32,4.255844297871857,Promedio
4,9,22,24,32,4.255844297871857,Promedio
3,9,29,30,36,4.255047445992328,Promedio
3,4,9,30,36,4.252951117124345,Promedio
9,22,24,32,36,4.250066610991808,Promedio
9,22,24,30,35,4.250066610991808,Promedio
22,24,30,32,36,4.250066610991808,Promedio
9,24,30,32,35,4.250011930326891,Promedio
4,9,22,29,36,4.249926855733943,Promedio
4,22,29,30,36,4.249926855733943,Promedio
4,29,30,32,36,4.249872175069026,Promedio
4,9,29,30,35,4.249872175069026,Promedio
4,9,29,32,36,4.249872175069026,Promedio
3,22,24,30,32,4.245271537299097,Promedio
3,9,22,24,32,4.245271537299097,Promedio
3,4,22,29,30,4.245131782041231,Promedio
3,4,9,22,29,4.245131782041231,Promedio
3,4,29,30,32,4.245077101376314,Promedio
3,4,9,29,32,4.245077101376314,Promedio
9,29,30,35,36,4.244094488188976,Promedio
4,9,30,35,36,4.2419981593209934,Promedio
3,22,29,30,36,4.239354095161182,Promedio
3,9,22,29,36,4.239354095161182,Promedio
3,9,29,30,35,4.239299414496265,Promedio
3,29,30,32,36,4.239299414496265,Promedio
3,9,29,32,36,4.239299414496265,Promedio
3,4,22,30,36,4.237257766293199,Promedio
3,4,9,22,36,4.237257766293199,Promedio
3,4,9,30,35,4.237203085628282,Promedio
3,4,30,32,36,4.237203085628282,Promedio
3,4,9,32,36,4.237203085628282,Promedio
9,22,24,32,35,4.234318579495745,Promedio
22,24,30,32,35,4.234318579495745,Promedio
4,22,29,32,36,4.23417882423788,Promedio
4,9,22,29,35,4.23417882423788,Promedio
4,22,29,30,35,4.23417882423788,Promedio
4,29,30,32,35,4.234124143572963,Promedio
4,9,29,32,35,4.234124143572963,Promedio
3,9,30,35,36,4.231425398748233,Promedio
9,22,30,32,38,4.231067470732825,Promedio
3,4,22,29,32,4.229383750545168,Promedio
22,29,30,35,36,4.22840113735783,Promedio
9,22,29,35,36,4.22840113735783,Promedio
29,30,32,35,36,4.228346456692913,Promedio
