N1,N2,N3,N4,N5,Peso,MetodoCalculo
4,7,16,19,30,4.370399483557378,Fusión
2,4,7,19,30,4.302882205513785,Fusión
4,7,19,30,37,4.296851503759399,Fusión
4,7,9,19,30,4.287268170426065,Fusión
4,7,19,21,30,4.280770474573531,Fusión
2,7,16,19,30,4.263632566264145,Fusión
7,16,19,30,37,4.257601864509759,Fusión
4,7,19,25,30,4.252832686555098,Fusión
7,9,16,19,30,4.248018531176426,Fusión
2,4,7,16,19,4.2475924660135185,Fusión
4,7,16,19,37,4.241561764259132,Fusión
7,16,19,21,30,4.241520835323891,Fusión
4,7,19,29,30,4.235839598997494,Fusión
4,7,9,16,19,4.2319784309258,Fusión
4,7,16,19,21,4.225480735073265,Fusión
4,7,19,26,30,4.215641376167692,Fusión
7,16,19,25,30,4.213583047305458,Fusión
2,4,7,16,30,4.205487202855624,Fusión
4,7,16,30,37,4.1994565011012375,Fusión
4,7,16,19,25,4.197542947054831,Fusión
7,16,19,29,30,4.196589959747855,Fusión
2,7,19,30,37,4.190084586466165,Fusión
2,4,16,19,30,4.190073669021038,Fusión
4,7,9,16,30,4.189873167767905,Fusión
4,16,19,30,37,4.1840429672666515,Fusión
4,7,16,21,30,4.18337547191537,Fusión
4,7,16,19,29,4.180549859497228,Fusión
2,7,9,19,30,4.180501253132832,Fusión
7,16,19,26,30,4.1763917369180525,Fusión
7,9,19,30,37,4.174470551378446,Fusión
4,9,16,19,30,4.174459633933319,Fusión
2,4,7,19,37,4.174044486215538,Fusión
2,7,19,21,30,4.174003557280297,Fusión
7,19,21,30,37,4.167972855525911,Fusión
4,16,19,21,30,4.167961938080784,Fusión
2,4,7,9,19,4.164461152882206,Fusión
4,7,16,19,26,4.160351636667426,Fusión
4,7,9,19,37,4.158430451127819,Fusión
7,9,19,21,30,4.158389522192579,Fusión
2,4,7,19,21,4.157963457029671,Fusión
4,7,16,25,30,4.1554376838969365,Fusión
4,7,19,21,37,4.1519327552752845,Fusión
2,7,19,25,30,4.146065769261864,Fusión
4,7,9,19,21,4.142349421941952,Fusión
7,19,25,30,37,4.140035067507478,Fusión
4,16,19,25,30,4.1400241500623505,Fusión
4,7,16,29,30,4.138444596339333,Fusión
2,7,16,19,37,4.1347948469658995,Fusión
2,4,7,30,37,4.1319392230576435,Fusión
7,9,19,25,30,4.130451734174145,Fusión
2,4,7,19,25,4.130025669011237,Fusión
2,7,19,29,30,4.129072681704261,Fusión
2,7,9,16,19,4.125211513632566,Fusión
4,7,19,25,37,4.123994967256851,Fusión
7,19,21,25,30,4.12395403832161,Fusión
7,19,29,30,37,4.123041979949875,Fusión
4,16,19,29,30,4.123031062504747,Fusión
2,4,7,9,30,4.122355889724311,Fusión
7,9,16,19,37,4.119180811878181,Fusión
2,7,16,19,21,4.118713817780032,Fusión
4,7,16,26,30,4.118246373509531,Fusión
2,4,19,30,37,4.1165256892230575,Fusión
4,7,9,30,37,4.116325187969924,Fusión
2,4,7,21,30,4.115858193871776,Fusión
4,7,9,19,25,4.114411633923519,Fusión
7,9,19,29,30,4.113458646616541,Fusión
2,4,7,19,29,4.113032581453634,Fusión
7,16,19,21,37,4.112683116025646,Fusión
4,7,21,30,37,4.10982749211739,Fusión
2,7,19,26,30,4.108874458874459,Fusión
4,7,19,21,25,4.1079139380709835,Fusión
4,7,19,29,37,4.107001879699248,Fusión
7,19,21,29,30,4.106960950764007,Fusión
2,4,9,19,30,4.106942355889725,Fusión
7,9,16,19,21,4.103099782692312,Fusión
7,19,26,30,37,4.102843757120072,Fusión
4,16,19,26,30,4.102832839674945,Fusión
4,9,19,30,37,4.100911654135338,Fusión
2,4,19,21,30,4.10044466003719,Fusión
4,7,9,21,30,4.100244158784057,Fusión
4,7,9,19,29,4.0974185463659145,Fusión
4,19,21,30,37,4.094413958282804,Fusión
7,9,19,26,30,4.09326042378674,Fusión
2,4,7,19,26,4.092834358623832,Fusión
2,7,16,30,37,4.092689583808005,Fusión
4,7,19,21,29,4.09092085051338,Fusión
2,7,16,19,25,4.0907760297615985,Fusión
2,4,7,25,30,4.0879204058533425,Fusión
4,7,19,26,37,4.086803656869446,Fusión
7,19,21,26,30,4.086762727934205,Fusión
4,9,19,21,30,4.084830624949471,Fusión
