N1,N2,N3,N4,N5,Peso,MetodoCalculo
6,8,15,34,35,5.0,Mediana
6,8,13,34,35,4.9375,Mediana
6,13,15,34,35,4.9375,Mediana
6,8,13,15,34,4.9375,Mediana
6,8,13,15,35,4.9375,Mediana
8,13,15,34,35,4.9375,Mediana
6,8,15,20,35,4.909090909090909,Mediana
8,15,20,34,35,4.909090909090909,Mediana
6,15,20,34,35,4.909090909090909,Mediana
6,8,15,20,34,4.909090909090909,Mediana
6,8,20,34,35,4.909090909090909,Mediana
6,8,12,15,35,4.9,Mediana
8,12,15,34,35,4.9,Mediana
6,12,15,34,35,4.9,Mediana
6,8,12,34,35,4.9,Mediana
6,8,12,15,34,4.9,Mediana
6,8,10,15,35,4.875,Mediana
6,8,10,15,34,4.875,Mediana
6,10,15,34,35,4.875,Mediana
8,10,15,34,35,4.875,Mediana
6,8,10,34,35,4.875,Mediana
8,13,20,34,35,4.846590909090909,Mediana
6,8,13,20,35,4.846590909090909,Mediana
6,13,15,20,34,4.846590909090909,Mediana
6,8,13,20,34,4.846590909090909,Mediana
6,13,15,20,35,4.846590909090909,Mediana
8,13,15,20,35,4.846590909090909,Mediana
8,13,15,20,34,4.846590909090909,Mediana
13,15,20,34,35,4.846590909090909,Mediana
6,8,13,15,20,4.846590909090909,Mediana
6,13,20,34,35,4.846590909090909,Mediana
6,12,13,34,35,4.8375,Mediana
8,12,13,34,35,4.8375,Mediana
6,12,13,15,34,4.8375,Mediana
8,12,13,15,34,4.8375,Mediana
12,13,15,34,35,4.8375,Mediana
6,8,12,13,35,4.8375,Mediana
8,12,13,15,35,4.8375,Mediana
6,8,12,13,15,4.8375,Mediana
6,12,13,15,35,4.8375,Mediana
6,8,12,13,34,4.8375,Mediana
10,13,15,34,35,4.8125,Mediana
6,10,13,15,34,4.8125,Mediana
8,10,13,15,35,4.8125,Mediana
6,8,10,13,15,4.8125,Mediana
8,10,13,34,35,4.8125,Mediana
6,8,10,13,34,4.8125,Mediana
8,10,13,15,34,4.8125,Mediana
6,10,13,15,35,4.8125,Mediana
6,10,13,34,35,4.8125,Mediana
6,8,10,13,35,4.8125,Mediana
6,8,12,20,34,4.8090909090909095,Mediana
8,12,20,34,35,4.8090909090909095,Mediana
6,8,12,20,35,4.8090909090909095,Mediana
6,12,20,34,35,4.8090909090909095,Mediana
8,12,15,20,35,4.8090909090909095,Mediana
8,12,15,20,34,4.8090909090909095,Mediana
12,15,20,34,35,4.8090909090909095,Mediana
6,12,15,20,35,4.8090909090909095,Mediana
6,8,12,15,20,4.8090909090909095,Mediana
6,12,15,20,34,4.8090909090909095,Mediana
6,8,29,34,35,4.8,Mediana
8,15,29,34,35,4.8,Mediana
6,8,15,29,35,4.8,Mediana
6,8,22,34,35,4.8,Mediana
6,8,15,22,34,4.8,Mediana
6,8,15,29,34,4.8,Mediana
6,15,22,34,35,4.8,Mediana
6,15,29,34,35,4.8,Mediana
6,8,15,22,35,4.8,Mediana
8,15,22,34,35,4.8,Mediana
6,8,15,31,34,4.791666666666667,Mediana
6,8,31,34,35,4.791666666666667,Mediana
8,15,31,34,35,4.791666666666667,Mediana
6,15,31,34,35,4.791666666666667,Mediana
6,8,15,31,35,4.791666666666667,Mediana
6,8,10,20,34,4.784090909090909,Mediana
6,8,10,20,35,4.784090909090909,Mediana
8,10,20,34,35,4.784090909090909,Mediana
6,10,15,20,35,4.784090909090909,Mediana
6,10,20,34,35,4.784090909090909,Mediana
8,10,15,20,35,4.784090909090909,Mediana
10,15,20,34,35,4.784090909090909,Mediana
8,10,15,20,34,4.784090909090909,Mediana
6,10,15,20,34,4.784090909090909,Mediana
6,8,10,15,20,4.784090909090909,Mediana
6,10,12,34,35,4.775,Mediana
8,10,12,34,35,4.775,Mediana
6,10,12,15,35,4.775,Mediana
6,8,10,12,15,4.775,Mediana
6,10,12,15,34,4.775,Mediana
10,12,15,34,35,4.775,Mediana
6,8,10,12,35,4.775,Mediana
6,8,10,12,34,4.775,Mediana
8,10,12,15,34,4.775,Mediana
8,10,12,15,35,4.775,Mediana
6,8,30,34,35,4.75,Mediana
8,15,30,34,35,4.75,Mediana
6,8,15,30,34,4.75,Mediana
6,15,30,34,35,4.75,Mediana
6,8,15,30,35,4.75,Mediana
6,12,13,15,20,4.7465909090909095,Mediana
6,12,13,20,34,4.7465909090909095,Mediana
6,8,12,13,20,4.7465909090909095,Mediana
8,12,13,15,20,4.7465909090909095,Mediana
8,12,13,20,35,4.7465909090909095,Mediana
12,13,20,34,35,4.7465909090909095,Mediana
12,13,15,20,34,4.7465909090909095,Mediana
6,12,13,20,35,4.7465909090909095,Mediana
8,12,13,20,34,4.7465909090909095,Mediana
12,13,15,20,35,4.7465909090909095,Mediana
13,15,22,34,35,4.7375,Mediana
8,13,15,22,34,4.7375,Mediana
13,15,29,34,35,4.7375,Mediana
6,8,13,22,34,4.7375,Mediana
6,8,13,15,22,4.7375,Mediana
6,8,13,15,29,4.7375,Mediana
8,13,15,29,35,4.7375,Mediana
6,8,13,29,35,4.7375,Mediana
6,8,13,22,35,4.7375,Mediana
8,13,15,29,34,4.7375,Mediana
6,13,15,29,35,4.7375,Mediana
8,13,29,34,35,4.7375,Mediana
8,13,15,22,35,4.7375,Mediana
6,13,15,29,34,4.7375,Mediana
6,13,15,22,34,4.7375,Mediana
6,13,15,22,35,4.7375,Mediana
6,13,22,34,35,4.7375,Mediana
6,8,13,29,34,4.7375,Mediana
8,13,22,34,35,4.7375,Mediana
6,13,29,34,35,4.7375,Mediana
8,15,27,34,35,4.730769230769231,Mediana
6,8,15,27,35,4.730769230769231,Mediana
6,8,27,34,35,4.730769230769231,Mediana
6,15,27,34,35,4.730769230769231,Mediana
6,8,15,27,34,4.730769230769231,Mediana
8,13,15,31,34,4.729166666666667,Mediana
6,8,13,31,35,4.729166666666667,Mediana
8,13,31,34,35,4.729166666666667,Mediana
6,13,15,31,34,4.729166666666667,Mediana
8,13,15,31,35,4.729166666666667,Mediana
6,13,15,31,35,4.729166666666667,Mediana
6,8,13,31,34,4.729166666666667,Mediana
6,13,31,34,35,4.729166666666667,Mediana
6,8,13,15,31,4.729166666666667,Mediana
13,15,31,34,35,4.729166666666667,Mediana
10,13,20,34,35,4.721590909090909,Mediana
6,10,13,20,34,4.721590909090909,Mediana
10,13,15,20,35,4.721590909090909,Mediana
10,13,15,20,34,4.721590909090909,Mediana
8,10,13,15,20,4.721590909090909,Mediana
6,10,13,20,35,4.721590909090909,Mediana
8,10,13,20,34,4.721590909090909,Mediana
8,10,13,20,35,4.721590909090909,Mediana
6,10,13,15,20,4.721590909090909,Mediana
6,8,10,13,20,4.721590909090909,Mediana
6,8,10,12,13,4.7125,Mediana
6,10,12,13,15,4.7125,Mediana
6,10,12,13,34,4.7125,Mediana
8,10,12,13,15,4.7125,Mediana
8,10,12,13,35,4.7125,Mediana
10,12,13,15,34,4.7125,Mediana
10,12,13,34,35,4.7125,Mediana
10,12,13,15,35,4.7125,Mediana
8,10,12,13,34,4.7125,Mediana
6,10,12,13,35,4.7125,Mediana
8,15,20,29,35,4.709090909090909,Mediana
8,15,20,22,35,4.709090909090909,Mediana
8,15,20,22,34,4.709090909090909,Mediana
6,8,20,29,34,4.709090909090909,Mediana
8,20,22,34,35,4.709090909090909,Mediana
6,8,20,22,34,4.709090909090909,Mediana
8,20,29,34,35,4.709090909090909,Mediana
6,8,20,29,35,4.709090909090909,Mediana
15,20,22,34,35,4.709090909090909,Mediana
6,8,15,20,29,4.709090909090909,Mediana
6,15,20,22,35,4.709090909090909,Mediana
8,15,20,29,34,4.709090909090909,Mediana
6,8,15,20,22,4.709090909090909,Mediana
6,20,22,34,35,4.709090909090909,Mediana
6,15,20,22,34,4.709090909090909,Mediana
6,15,20,29,34,4.709090909090909,Mediana
6,15,20,29,35,4.709090909090909,Mediana
6,20,29,34,35,4.709090909090909,Mediana
6,8,20,22,35,4.709090909090909,Mediana
15,20,29,34,35,4.709090909090909,Mediana
6,15,20,31,35,4.700757575757576,Mediana
6,20,31,34,35,4.700757575757576,Mediana
15,20,31,34,35,4.700757575757576,Mediana
6,15,20,31,34,4.700757575757576,Mediana
8,15,20,31,35,4.700757575757576,Mediana
8,15,20,31,34,4.700757575757576,Mediana
8,20,31,34,35,4.700757575757576,Mediana
6,8,15,20,31,4.700757575757576,Mediana
6,8,20,31,35,4.700757575757576,Mediana
6,8,20,31,34,4.700757575757576,Mediana
8,12,15,29,34,4.7,Mediana
8,12,29,34,35,4.7,Mediana
6,8,12,22,34,4.7,Mediana
6,12,15,29,35,4.7,Mediana
6,12,15,22,34,4.7,Mediana
6,12,15,29,34,4.7,Mediana
12,15,29,34,35,4.7,Mediana
6,12,15,22,35,4.7,Mediana
12,15,22,34,35,4.7,Mediana
6,12,29,34,35,4.7,Mediana
8,12,22,34,35,4.7,Mediana
8,12,15,22,34,4.7,Mediana
8,12,15,22,35,4.7,Mediana
8,12,15,29,35,4.7,Mediana
6,8,12,29,35,4.7,Mediana
6,12,22,34,35,4.7,Mediana
6,8,12,15,29,4.7,Mediana
6,8,12,15,22,4.7,Mediana
6,8,12,29,34,4.7,Mediana
6,8,12,22,35,4.7,Mediana
6,8,12,31,35,4.691666666666666,Mediana
8,12,31,34,35,4.691666666666666,Mediana
6,12,31,34,35,4.691666666666666,Mediana
6,8,12,31,34,4.691666666666666,Mediana
6,8,12,15,31,4.691666666666666,Mediana
6,12,15,31,35,4.691666666666666,Mediana
8,12,15,31,34,4.691666666666666,Mediana
6,12,15,31,34,4.691666666666666,Mediana
12,15,31,34,35,4.691666666666666,Mediana
8,12,15,31,35,4.691666666666666,Mediana
8,13,15,30,35,4.6875,Mediana
8,13,15,30,34,4.6875,Mediana
6,13,15,30,35,4.6875,Mediana
13,15,30,34,35,4.6875,Mediana
6,8,13,15,30,4.6875,Mediana
6,13,30,34,35,4.6875,Mediana
6,8,13,30,35,4.6875,Mediana
6,13,15,30,34,4.6875,Mediana
8,13,30,34,35,4.6875,Mediana
6,8,13,30,34,4.6875,Mediana
10,12,15,20,35,4.684090909090909,Mediana
6,10,12,15,20,4.684090909090909,Mediana
8,10,12,20,34,4.684090909090909,Mediana
10,12,20,34,35,4.684090909090909,Mediana
8,10,12,15,20,4.684090909090909,Mediana
6,10,12,20,35,4.684090909090909,Mediana
8,10,12,20,35,4.684090909090909,Mediana
10,12,15,20,34,4.684090909090909,Mediana
6,8,10,12,20,4.684090909090909,Mediana
6,10,12,20,34,4.684090909090909,Mediana
10,15,29,34,35,4.675,Mediana
6,8,10,22,35,4.675,Mediana
10,15,22,34,35,4.675,Mediana
6,8,10,22,34,4.675,Mediana
8,10,15,22,35,4.675,Mediana
8,10,15,29,35,4.675,Mediana
6,8,10,29,35,4.675,Mediana
6,10,29,34,35,4.675,Mediana
6,10,15,29,35,4.675,Mediana
6,8,10,15,29,4.675,Mediana
6,10,15,29,34,4.675,Mediana
6,10,15,22,34,4.675,Mediana
6,10,15,22,35,4.675,Mediana
8,10,15,29,34,4.675,Mediana
8,10,29,34,35,4.675,Mediana
6,8,10,15,22,4.675,Mediana
8,10,22,34,35,4.675,Mediana
6,8,10,29,34,4.675,Mediana
8,10,15,22,34,4.675,Mediana
6,10,22,34,35,4.675,Mediana
6,8,13,27,35,4.668269230769231,Mediana
6,13,27,34,35,4.668269230769231,Mediana
8,13,15,27,35,4.668269230769231,Mediana
6,8,13,27,34,4.668269230769231,Mediana
6,13,15,27,34,4.668269230769231,Mediana
6,13,15,27,35,4.668269230769231,Mediana
8,13,15,27,34,4.668269230769231,Mediana
6,8,13,15,27,4.668269230769231,Mediana
13,15,27,34,35,4.668269230769231,Mediana
8,13,27,34,35,4.668269230769231,Mediana
8,15,32,34,35,4.666666666666667,Mediana
8,10,31,34,35,4.666666666666667,Mediana
6,10,15,31,34,4.666666666666667,Mediana
6,8,10,31,34,4.666666666666667,Mediana
8,10,15,31,34,4.666666666666667,Mediana
10,15,31,34,35,4.666666666666667,Mediana
6,8,10,31,35,4.666666666666667,Mediana
6,10,15,31,35,4.666666666666667,Mediana
4,6,8,15,35,4.666666666666667,Mediana
6,15,32,34,35,4.666666666666667,Mediana
4,6,15,34,35,4.666666666666667,Mediana
6,8,10,15,31,4.666666666666667,Mediana
6,8,15,32,35,4.666666666666667,Mediana
8,10,15,31,35,4.666666666666667,Mediana
4,8,15,34,35,4.666666666666667,Mediana
6,10,31,34,35,4.666666666666667,Mediana
4,6,8,34,35,4.666666666666667,Mediana
6,8,15,32,34,4.666666666666667,Mediana
6,8,32,34,35,4.666666666666667,Mediana
4,6,8,15,34,4.666666666666667,Mediana
8,15,20,30,34,4.659090909090909,Mediana
15,20,30,34,35,4.659090909090909,Mediana
8,15,20,30,35,4.659090909090909,Mediana
6,8,20,30,34,4.659090909090909,Mediana
6,20,30,34,35,4.659090909090909,Mediana
8,20,30,34,35,4.659090909090909,Mediana
6,8,20,30,35,4.659090909090909,Mediana
6,15,20,30,34,4.659090909090909,Mediana
6,15,20,30,35,4.659090909090909,Mediana
6,8,15,20,30,4.659090909090909,Mediana
12,15,30,34,35,4.65,Mediana
6,8,12,15,30,4.65,Mediana
6,12,30,34,35,4.65,Mediana
8,12,15,30,34,4.65,Mediana
6,8,12,30,34,4.65,Mediana
6,12,15,30,35,4.65,Mediana
6,12,15,30,34,4.65,Mediana
8,12,30,34,35,4.65,Mediana
6,8,12,30,35,4.65,Mediana
8,12,15,30,35,4.65,Mediana
6,13,20,29,34,4.646590909090909,Mediana
6,8,13,20,29,4.646590909090909,Mediana
8,13,20,29,35,4.646590909090909,Mediana
13,15,20,22,35,4.646590909090909,Mediana
6,13,15,20,22,4.646590909090909,Mediana
6,13,15,20,29,4.646590909090909,Mediana
13,15,20,29,35,4.646590909090909,Mediana
6,13,20,29,35,4.646590909090909,Mediana
6,13,20,22,35,4.646590909090909,Mediana
8,13,20,22,34,4.646590909090909,Mediana
8,13,15,20,22,4.646590909090909,Mediana
13,20,29,34,35,4.646590909090909,Mediana
8,13,15,20,29,4.646590909090909,Mediana
13,20,22,34,35,4.646590909090909,Mediana
13,15,20,29,34,4.646590909090909,Mediana
8,13,20,22,35,4.646590909090909,Mediana
6,8,13,20,22,4.646590909090909,Mediana
8,13,20,29,34,4.646590909090909,Mediana
6,13,20,22,34,4.646590909090909,Mediana
13,15,20,22,34,4.646590909090909,Mediana
6,20,27,34,35,4.63986013986014,Mediana
6,15,20,27,35,4.63986013986014,Mediana
6,8,20,27,34,4.63986013986014,Mediana
15,20,27,34,35,4.63986013986014,Mediana
8,15,20,27,35,4.63986013986014,Mediana
6,15,20,27,34,4.63986013986014,Mediana
8,20,27,34,35,4.63986013986014,Mediana
6,8,20,27,35,4.63986013986014,Mediana
6,8,15,20,27,4.63986013986014,Mediana
8,15,20,27,34,4.63986013986014,Mediana
6,13,15,20,31,4.638257575757576,Mediana
13,15,20,31,34,4.638257575757576,Mediana
6,13,20,31,34,4.638257575757576,Mediana
8,13,20,31,35,4.638257575757576,Mediana
6,8,13,20,31,4.638257575757576,Mediana
6,13,20,31,35,4.638257575757576,Mediana
13,20,31,34,35,4.638257575757576,Mediana
13,15,20,31,35,4.638257575757576,Mediana
8,13,20,31,34,4.638257575757576,Mediana
8,13,15,20,31,4.638257575757576,Mediana
6,12,13,29,35,4.6375,Mediana
6,12,13,22,34,4.6375,Mediana
6,12,13,29,34,4.6375,Mediana
6,8,12,13,22,4.6375,Mediana
6,12,13,22,35,4.6375,Mediana
8,12,13,29,34,4.6375,Mediana
8,12,13,22,34,4.6375,Mediana
12,13,29,34,35,4.6375,Mediana
6,8,12,13,29,4.6375,Mediana
12,13,15,29,34,4.6375,Mediana
12,13,22,34,35,4.6375,Mediana
12,13,15,22,34,4.6375,Mediana
12,13,15,22,35,4.6375,Mediana
8,12,13,22,35,4.6375,Mediana
8,12,13,29,35,4.6375,Mediana
6,12,13,15,29,4.6375,Mediana
12,13,15,29,35,4.6375,Mediana
6,12,13,15,22,4.6375,Mediana
8,12,13,15,22,4.6375,Mediana
8,12,13,15,29,4.6375,Mediana
12,15,27,34,35,4.63076923076923,Mediana
6,12,27,34,35,4.63076923076923,Mediana
6,8,12,27,34,4.63076923076923,Mediana
8,12,27,34,35,4.63076923076923,Mediana
8,12,15,27,34,4.63076923076923,Mediana
