N1,N2,N3,N4,N5,Peso,MetodoCalculo
5,13,16,30,35,4.621960547504026,Promedio
1,13,16,30,35,4.581873401534526,Promedio
13,16,30,31,35,4.581702898550724,Promedio
1,5,13,16,35,4.571225253386379,Promedio
5,13,16,31,35,4.571054750402577,Promedio
1,13,16,31,35,4.530967604433077,Promedio
13,16,18,30,35,4.496424485125858,Promedio
13,16,28,30,35,4.488858695652174,Promedio
5,13,16,18,35,4.48577633697771,Promedio
5,13,16,28,35,4.478210547504026,Promedio
1,5,13,30,35,4.475391920053045,Promedio
5,13,30,31,35,4.4752214170692435,Promedio
1,5,13,16,30,4.46995713744435,Promedio
5,13,16,30,31,4.469786634460548,Promedio
1,5,16,30,35,4.448218007009567,Promedio
5,16,30,31,35,4.448047504025765,Promedio
1,13,16,18,35,4.445689191008211,Promedio
13,16,18,31,35,4.445518688024409,Promedio
1,13,16,28,35,4.438123401534527,Promedio
13,16,28,31,35,4.437952898550725,Promedio
1,13,30,31,35,4.435134271099744,Promedio
1,13,16,30,31,4.429699488491049,Promedio
1,5,13,31,35,4.424486122951596,Promedio
13,14,16,30,35,4.422282608695652,Promedio
1,5,13,16,31,4.4190513403429,Promedio
5,13,14,16,35,4.411634460547504,Promedio
1,16,30,31,35,4.407960358056266,Promedio
1,5,16,31,35,4.397312209908118,Promedio
5,13,18,30,35,4.389943003644377,Promedio
5,13,16,18,30,4.384508221035682,Promedio
5,13,28,30,35,4.382377214170693,Promedio
5,13,16,28,30,4.376942431561997,Promedio
1,13,14,16,35,4.371547314578005,Promedio
13,14,16,31,35,4.371376811594203,Promedio
5,16,18,30,35,4.3627690906008985,Promedio
5,16,28,30,35,4.355203301127214,Promedio
13,16,18,28,35,4.352674485125858,Promedio
1,13,18,30,35,4.349855857674878,Promedio
13,18,30,31,35,4.349685354691076,Promedio
1,13,16,18,30,4.344421075066182,Promedio
13,16,18,30,31,4.34425057208238,Promedio
1,13,28,30,35,4.342290068201193,Promedio
13,28,30,31,35,4.342119565217391,Promedio
1,5,13,18,35,4.33920770952673,Promedio
5,13,18,31,35,4.339037206542928,Promedio
1,13,16,28,30,4.336855285592498,Promedio
13,16,28,30,31,4.336684782608696,Promedio
1,5,13,16,18,4.333772926918034,Promedio
5,13,16,18,31,4.333602423934232,Promedio
1,5,13,28,35,4.331641920053046,Promedio
5,13,28,31,35,4.331471417069244,Promedio
1,5,13,16,28,4.326207137444349,Promedio
5,13,16,28,31,4.326036634460547,Promedio
1,5,13,30,31,4.323218007009567,Promedio
1,16,18,30,35,4.322681944631399,Promedio
16,18,30,31,35,4.322511441647597,Promedio
5,13,14,30,35,4.315801127214171,Promedio
1,16,28,30,35,4.315116155157715,Promedio
16,28,30,31,35,4.314945652173913,Promedio
1,5,16,18,35,4.312033796483251,Promedio
5,16,18,31,35,4.311863293499449,Promedio
5,13,14,16,30,4.310366344605476,Promedio
1,5,16,28,35,4.304468007009567,Promedio
5,16,28,31,35,4.304297504025765,Promedio
1,5,30,31,35,4.301478876574785,Promedio
1,13,18,31,35,4.2989500605734285,Promedio
1,5,16,30,31,4.296044093966088,Promedio
1,13,16,18,31,4.293515277964733,Promedio
