N1,N2,N3,N4,N5,Peso,MetodoCalculo
18,20,22,33,37,4.78452380952381,Fusión
20,22,25,33,37,4.673412698412698,Fusión
18,20,22,25,37,4.673412698412698,Fusión
18,22,25,33,37,4.668055555555556,Fusión
9,18,20,22,37,4.648611111111111,Fusión
9,20,22,33,37,4.648611111111111,Fusión
18,20,25,33,37,4.644246031746032,Fusión
9,18,22,33,37,4.643253968253968,Fusión
20,22,26,33,37,4.624801587301587,Fusión
18,20,22,26,37,4.624801587301587,Fusión
18,22,26,33,37,4.6194444444444445,Fusión
9,18,20,33,37,4.6194444444444445,Fusión
18,20,22,25,33,4.610912698412698,Fusión
12,18,20,22,37,4.604166666666666,Fusión
12,20,22,33,37,4.604166666666666,Fusión
12,18,22,33,37,4.598809523809524,Fusión
4,18,20,22,37,4.59702380952381,Fusión
4,20,22,33,37,4.59702380952381,Fusión
18,20,26,33,37,4.595634920634921,Fusión
4,18,22,33,37,4.591666666666667,Fusión
9,18,20,22,33,4.586111111111111,Fusión
20,22,32,33,37,4.585119047619047,Fusión
18,20,22,32,37,4.585119047619047,Fusión
18,22,32,33,37,4.579761904761905,Fusión
5,18,20,22,37,4.576190476190476,Fusión
5,20,22,33,37,4.576190476190476,Fusión
12,18,20,33,37,4.575,Fusión
5,18,22,33,37,4.570833333333334,Fusión
4,18,20,33,37,4.567857142857143,Fusión
11,20,22,33,37,4.563690476190476,Fusión
11,18,20,22,37,4.563690476190476,Fusión
18,20,22,26,33,4.562301587301587,Fusión
11,18,22,33,37,4.558333333333334,Fusión
18,20,32,33,37,4.555952380952381,Fusión
5,18,20,33,37,4.54702380952381,Fusión
3,18,20,22,37,4.547023809523809,Fusión
3,20,22,33,37,4.547023809523809,Fusión
3,18,22,33,37,4.541666666666667,Fusión
12,18,20,22,33,4.541666666666666,Fusión
9,20,22,25,37,4.5375,Fusión
11,18,20,33,37,4.53452380952381,Fusión
4,18,20,22,33,4.53452380952381,Fusión
9,18,22,25,37,4.5321428571428575,Fusión
9,22,25,33,37,4.5321428571428575,Fusión
18,20,22,32,33,4.522619047619047,Fusión
3,18,20,33,37,4.517857142857143,Fusión
5,18,20,22,33,4.513690476190476,Fusión
20,22,25,26,37,4.513690476190476,Fusión
9,18,20,25,37,4.508333333333334,Fusión
9,20,25,33,37,4.508333333333334,Fusión
18,22,25,26,37,4.508333333333333,Fusión
22,25,26,33,37,4.508333333333333,Fusión
18,20,22,28,37,4.506114718614718,Fusión
20,22,28,33,37,4.506114718614718,Fusión
9,18,25,33,37,4.502976190476191,Fusión
11,18,20,22,33,4.501190476190476,Fusión
18,22,28,33,37,4.500757575757576,Fusión
12,20,22,25,37,4.493055555555555,Fusión
9,20,22,26,37,4.488888888888889,Fusión
12,22,25,33,37,4.487698412698412,Fusión
12,18,22,25,37,4.487698412698412,Fusión
4,20,22,25,37,4.485912698412698,Fusión
3,18,20,22,33,4.484523809523809,Fusión
20,25,26,33,37,4.484523809523809,Fusión
18,20,25,26,37,4.484523809523809,Fusión
9,22,26,33,37,4.483531746031746,Fusión
9,18,22,26,37,4.483531746031746,Fusión
4,18,22,25,37,4.480555555555556,Fusión
4,22,25,33,37,4.480555555555556,Fusión
18,25,26,33,37,4.479166666666666,Fusión
18,20,28,33,37,4.476948051948052,Fusión
9,20,22,25,33,4.475,Fusión
