N1,N2,N3,N4,N5,Peso,MetodoCalculo
7,23,25,26,35,4.379890066074276,Fusión
7,23,26,31,35,4.316322055137844,Fusión
23,25,26,31,35,4.315604351788562,Fusión
7,23,25,31,35,4.308461494645705,Fusión
4,7,23,26,35,4.292845531661321,Fusión
4,23,25,26,35,4.292127828312039,Fusión
4,7,23,25,35,4.284984971169182,Fusión
7,25,26,31,35,4.270867509683299,Fusión
7,23,26,34,35,4.261857769423559,Fusión
23,25,26,34,35,4.261140066074277,Fusión
7,23,26,35,38,4.256484962406015,Fusión
23,25,26,35,38,4.255767259056733,Fusión
7,23,25,34,35,4.25399720893142,Fusión
7,23,25,35,38,4.248624401913876,Fusión
4,7,25,26,35,4.247390986206776,Fusión
7,23,25,26,31,4.236876281613124,Fusión
7,23,26,35,37,4.236490122364735,Fusión
23,25,26,35,37,4.235772419015453,Fusión
7,23,25,35,37,4.228629561872596,Fusión
4,23,26,31,35,4.228559817375607,Fusión
4,7,23,31,35,4.22141696023275,Fusión
4,23,25,31,35,4.220699256883467,Fusión
7,25,26,34,35,4.216403223969014,Fusión
4,7,23,25,26,4.2133997581366005,Fusión
7,25,26,35,38,4.21103041695147,Fusión
23,26,31,34,35,4.197572055137845,Fusión
23,26,31,35,38,4.192199248120301,Fusión
7,25,26,35,37,4.19103557691019,Fusión
7,23,31,34,35,4.1904291979949875,Fusión
23,25,31,34,35,4.189711494645705,Fusión
7,20,23,26,35,4.186508885850991,Fusión
20,23,25,26,35,4.185791182501709,Fusión
7,23,31,35,38,4.185056390977444,Fusión
23,25,31,35,38,4.184338687628161,Fusión
4,7,26,31,35,4.183822975270344,Fusión
4,25,26,31,35,4.183105271921061,Fusión
7,23,25,26,34,4.182411995898838,Fusión
7,20,23,25,35,4.178648325358852,Fusión
7,23,25,26,38,4.177039188881294,Fusión
4,7,25,31,35,4.175962414778204,Fusión
4,23,26,34,35,4.1740955316613215,Fusión
23,26,31,35,37,4.172204408079021,Fusión
4,23,26,35,38,4.168722724643778,Fusión
4,7,23,34,35,4.166952674518464,Fusión
4,23,25,34,35,4.166234971169182,Fusión
7,23,31,35,37,4.165061550936164,Fusión
23,25,31,35,37,4.164343847586881,Fusión
4,7,23,35,38,4.161579867500921,Fusión
4,23,25,35,38,4.160862164151638,Fusión
7,23,25,26,37,4.157044348840015,Fusión
7,26,31,34,35,4.152835213032581,Fusión
25,26,31,34,35,4.152117509683299,Fusión
4,7,23,26,31,4.149831747200168,Fusión
4,23,25,26,31,4.149114043850886,Fusión
4,23,26,35,37,4.148727884602498,Fusión
7,26,31,35,38,4.147462406015038,Fusión
25,26,31,35,38,4.146744702665755,Fusión
7,25,31,34,35,4.144974652540442,Fusión
4,7,23,25,31,4.141971186708029,Fusión
4,7,23,35,37,4.141585027459641,Fusión
7,20,25,26,35,4.141054340396446,Fusión
4,23,25,35,37,4.140867324110358,Fusión
7,25,31,35,38,4.139601845522898,Fusión
23,26,34,35,38,4.137734962406015,Fusión
7,23,34,35,38,4.130592105263158,Fusión
23,25,34,35,38,4.129874401913876,Fusión
4,7,26,34,35,4.129358689556058,Fusión
4,25,26,34,35,4.128640986206776,Fusión
7,26,31,35,37,4.127467565973758,Fusión
25,26,31,35,37,4.126749862624475,Fusión
4,7,26,35,38,4.1239858825385145,Fusión
4,25,26,35,38,4.123268179189232,Fusión
20,23,26,31,35,4.122223171565277,Fusión
4,7,25,34,35,4.1214981290639185,Fusión
7,25,31,35,37,4.119607005481618,Fusión
7,23,26,31,34,4.118843984962406,Fusión
23,25,26,31,34,4.118126281613123,Fusión
23,26,34,35,37,4.117740122364736,Fusión
4,7,25,35,38,4.116125322046375,Fusión
7,20,23,31,35,4.1150803144224195,Fusión
20,23,25,31,35,4.114362611073137,Fusión
7,23,26,31,38,4.113471177944862,Fusión
23,25,26,31,38,4.112753474595579,Fusión
23,26,35,37,38,4.112367315347192,Fusión
7,23,25,31,34,4.110983424470267,Fusión
7,23,34,35,37,4.1105972652218785,Fusión
23,25,34,35,37,4.109879561872596,Fusión
7,20,23,25,26,4.10706311232627,Fusión
7,23,25,31,38,4.105610617452723,Fusión
7,23,35,37,38,4.105224458204335,Fusión
23,25,35,37,38,4.104506754855052,Fusión
4,7,25,26,31,4.104377201745623,Fusión
4,7,26,35,37,4.103991042497235,Fusión
4,25,26,35,37,4.103273339147952,Fusión
4,23,31,34,35,4.1026669602327495,Fusión
4,20,23,26,35,4.0987466480887536,Fusión
4,23,31,35,38,4.097294153215206,Fusión
4,7,25,35,37,4.096130482005095,Fusión
4,7,23,26,34,4.095367461485883,Fusión
4,23,25,26,34,4.0946497581366,Fusión
7,23,26,31,37,4.093476337903582,Fusión
7,26,34,35,38,4.092998120300752,Fusión
23,25,26,31,37,4.0927586345543,Fusión
25,26,34,35,38,4.0922804169514695,Fusión
4,7,20,23,35,4.091603790945896,Fusión
4,20,23,25,35,4.090886087596614,Fusión
4,7,23,26,38,4.089994654468339,Fusión
4,23,25,26,38,4.089276951119056,Fusión
4,7,23,25,34,4.087506900993744,Fusión
7,23,25,31,37,4.085615777411443,Fusión
7,25,34,35,38,4.085137559808612,Fusión
4,7,23,25,38,4.0821340939762,Fusión
7,20,26,31,35,4.077486329460013,Fusión
