N1,N2,N3,N4,N5,Peso,MetodoCalculo
17,23,28,30,31,4.6139194139194135,Promedio
8,23,28,30,31,4.6139194139194135,Promedio
21,23,28,30,31,4.593406593406593,Promedio
8,17,23,28,30,4.552014652014652,Promedio
8,17,23,30,31,4.552014652014652,Promedio
8,17,23,28,31,4.552014652014652,Promedio
17,21,23,30,31,4.531501831501831,Promedio
17,21,23,28,30,4.531501831501831,Promedio
8,21,23,28,31,4.531501831501831,Promedio
8,21,23,28,30,4.531501831501831,Promedio
17,21,23,28,31,4.531501831501831,Promedio
8,21,23,30,31,4.531501831501831,Promedio
8,17,28,30,31,4.519047619047619,Promedio
22,23,28,30,31,4.516483516483516,Promedio
8,21,28,30,31,4.4985347985347985,Promedio
17,21,28,30,31,4.4985347985347985,Promedio
8,17,21,23,31,4.46959706959707,Promedio
8,17,21,23,28,4.46959706959707,Promedio
8,17,21,23,30,4.46959706959707,Promedio
17,22,23,28,31,4.454578754578755,Promedio
8,22,23,28,31,4.454578754578755,Promedio
8,22,23,28,30,4.454578754578755,Promedio
17,22,23,30,31,4.454578754578755,Promedio
8,22,23,30,31,4.454578754578755,Promedio
17,22,23,28,30,4.454578754578755,Promedio
23,25,28,30,31,4.43956043956044,Promedio
20,23,28,30,31,4.43956043956044,Promedio
8,17,21,28,31,4.436630036630037,Promedio
8,17,21,30,31,4.436630036630037,Promedio
8,17,21,28,30,4.436630036630037,Promedio
21,22,23,30,31,4.434065934065934,Promedio
21,22,23,28,31,4.434065934065934,Promedio
21,22,23,28,30,4.434065934065934,Promedio
17,22,28,30,31,4.421611721611722,Promedio
8,22,28,30,31,4.421611721611722,Promedio
23,26,28,30,31,4.420329670329671,Promedio
21,22,28,30,31,4.4010989010989015,Promedio
8,17,22,23,31,4.392673992673993,Promedio
8,17,22,23,30,4.392673992673993,Promedio
8,17,22,23,28,4.392673992673993,Promedio
8,20,23,28,30,4.377655677655677,Promedio
17,23,25,30,31,4.377655677655677,Promedio
8,20,23,30,31,4.377655677655677,Promedio
8,23,25,30,31,4.377655677655677,Promedio
8,23,25,28,30,4.377655677655677,Promedio
17,20,23,30,31,4.377655677655677,Promedio
17,20,23,28,30,4.377655677655677,Promedio
17,20,23,28,31,4.377655677655677,Promedio
17,23,25,28,30,4.377655677655677,Promedio
8,23,25,28,31,4.377655677655677,Promedio
8,20,23,28,31,4.377655677655677,Promedio
17,23,25,28,31,4.377655677655677,Promedio
8,21,22,23,28,4.372161172161173,Promedio
8,21,22,23,31,4.372161172161173,Promedio
8,21,22,23,30,4.372161172161173,Promedio
17,21,22,23,30,4.372161172161173,Promedio
17,21,22,23,28,4.372161172161173,Promedio
17,21,22,23,31,4.372161172161173,Promedio
8,17,22,28,31,4.35970695970696,Promedio
8,17,22,28,30,4.35970695970696,Promedio
8,17,22,30,31,4.35970695970696,Promedio
8,23,26,30,31,4.358424908424908,Promedio
8,23,26,28,30,4.358424908424908,Promedio
8,23,26,28,31,4.358424908424908,Promedio
17,23,26,28,30,4.358424908424908,Promedio
17,23,26,30,31,4.358424908424908,Promedio
17,23,26,28,31,4.358424908424908,Promedio
21,23,25,28,30,4.357142857142857,Promedio
20,21,23,28,30,4.357142857142857,Promedio
21,23,25,28,31,4.357142857142857,Promedio
21,23,25,30,31,4.357142857142857,Promedio
20,21,23,28,31,4.357142857142857,Promedio
20,21,23,30,31,4.357142857142857,Promedio
17,20,28,30,31,4.344688644688644,Promedio
17,25,28,30,31,4.344688644688644,Promedio
8,20,28,30,31,4.344688644688644,Promedio
8,25,28,30,31,4.344688644688644,Promedio
17,21,22,30,31,4.33919413919414,Promedio
17,21,22,28,30,4.33919413919414,Promedio
8,21,22,28,30,4.33919413919414,Promedio
8,21,22,28,31,4.33919413919414,Promedio
17,21,22,28,31,4.33919413919414,Promedio
8,21,22,30,31,4.33919413919414,Promedio
21,23,26,28,31,4.337912087912088,Promedio
21,23,26,28,30,4.337912087912088,Promedio
21,23,26,30,31,4.337912087912088,Promedio
8,26,28,30,31,4.325457875457875,Promedio
17,26,28,30,31,4.325457875457875,Promedio
21,25,28,30,31,4.324175824175824,Promedio
20,21,28,30,31,4.324175824175824,Promedio
8,17,20,23,28,4.3157509157509155,Promedio
8,17,20,23,30,4.3157509157509155,Promedio
8,17,23,25,28,4.3157509157509155,Promedio
8,17,20,23,31,4.3157509157509155,Promedio
8,17,23,25,31,4.3157509157509155,Promedio
8,17,23,25,30,4.3157509157509155,Promedio
8,17,21,22,23,4.31025641025641,Promedio
21,26,28,30,31,4.304945054945055,Promedio
8,17,23,26,31,4.296520146520146,Promedio
8,17,23,26,30,4.296520146520146,Promedio
8,17,23,26,28,4.296520146520146,Promedio
17,20,21,23,28,4.295238095238095,Promedio
8,20,21,23,30,4.295238095238095,Promedio
17,21,23,25,28,4.295238095238095,Promedio
17,21,23,25,30,4.295238095238095,Promedio
17,20,21,23,30,4.295238095238095,Promedio
8,20,21,23,31,4.295238095238095,Promedio
8,21,23,25,28,4.295238095238095,Promedio
8,20,21,23,28,4.295238095238095,Promedio
17,20,21,23,31,4.295238095238095,Promedio
17,21,23,25,31,4.295238095238095,Promedio
8,21,23,25,31,4.295238095238095,Promedio
8,21,23,25,30,4.295238095238095,Promedio
8,17,20,28,31,4.282783882783883,Promedio
8,17,25,28,31,4.282783882783883,Promedio
8,17,20,28,30,4.282783882783883,Promedio
8,17,25,28,30,4.282783882783883,Promedio
8,17,25,30,31,4.282783882783883,Promedio
8,17,20,30,31,4.282783882783883,Promedio
20,22,23,28,31,4.28021978021978,Promedio
22,23,25,28,31,4.28021978021978,Promedio
22,23,25,28,30,4.28021978021978,Promedio
20,22,23,28,30,4.28021978021978,Promedio
22,23,25,30,31,4.28021978021978,Promedio
20,22,23,30,31,4.28021978021978,Promedio
8,17,21,22,31,4.277289377289377,Promedio
8,17,21,22,28,4.277289377289377,Promedio
8,17,21,22,30,4.277289377289377,Promedio
17,21,23,26,30,4.276007326007326,Promedio
8,21,23,26,31,4.276007326007326,Promedio
17,21,23,26,31,4.276007326007326,Promedio
17,21,23,26,28,4.276007326007326,Promedio
8,21,23,26,30,4.276007326007326,Promedio
8,21,23,26,28,4.276007326007326,Promedio
8,17,26,28,31,4.2635531135531135,Promedio
8,17,26,28,30,4.2635531135531135,Promedio
8,17,26,30,31,4.2635531135531135,Promedio
17,20,21,28,31,4.262271062271062,Promedio
17,21,25,28,31,4.262271062271062,Promedio
8,21,25,30,31,4.262271062271062,Promedio
8,20,21,28,31,4.262271062271062,Promedio
8,21,25,28,31,4.262271062271062,Promedio
17,20,21,30,31,4.262271062271062,Promedio
8,20,21,30,31,4.262271062271062,Promedio
8,21,25,28,30,4.262271062271062,Promedio
17,21,25,30,31,4.262271062271062,Promedio
8,20,21,28,30,4.262271062271062,Promedio
17,20,21,28,30,4.262271062271062,Promedio
17,21,25,28,30,4.262271062271062,Promedio
22,23,26,28,30,4.260989010989011,Promedio
22,23,26,30,31,4.260989010989011,Promedio
22,23,26,28,31,4.260989010989011,Promedio
22,25,28,30,31,4.247252747252747,Promedio
20,22,28,30,31,4.247252747252747,Promedio
8,21,26,28,30,4.243040293040293,Promedio
17,21,26,28,30,4.243040293040293,Promedio
8,21,26,28,31,4.243040293040293,Promedio
17,21,26,28,31,4.243040293040293,Promedio
8,21,26,30,31,4.243040293040293,Promedio
17,21,26,30,31,4.243040293040293,Promedio
8,17,21,23,25,4.233333333333333,Promedio
8,17,20,21,23,4.233333333333333,Promedio
22,26,28,30,31,4.228021978021978,Promedio
8,22,23,25,30,4.218315018315018,Promedio
17,22,23,25,30,4.218315018315018,Promedio
17,20,22,23,30,4.218315018315018,Promedio
17,20,22,23,28,4.218315018315018,Promedio
17,22,23,25,28,4.218315018315018,Promedio
8,20,22,23,30,4.218315018315018,Promedio
17,20,22,23,31,4.218315018315018,Promedio
17,22,23,25,31,4.218315018315018,Promedio
8,22,23,25,28,4.218315018315018,Promedio
8,20,22,23,28,4.218315018315018,Promedio
8,22,23,25,31,4.218315018315018,Promedio
8,20,22,23,31,4.218315018315018,Promedio
8,17,21,23,26,4.214102564102564,Promedio
20,23,25,28,31,4.2032967032967035,Promedio
20,23,25,30,31,4.2032967032967035,Promedio
20,23,25,28,30,4.2032967032967035,Promedio
8,17,21,25,31,4.2003663003663005,Promedio
8,17,20,21,31,4.2003663003663005,Promedio
8,17,21,25,30,4.2003663003663005,Promedio
8,17,20,21,30,4.2003663003663005,Promedio
8,17,21,25,28,4.2003663003663005,Promedio
8,17,20,21,28,4.2003663003663005,Promedio
17,22,23,26,31,4.199084249084249,Promedio
8,22,23,26,28,4.199084249084249,Promedio
8,22,23,26,31,4.199084249084249,Promedio
17,22,23,26,30,4.199084249084249,Promedio
8,22,23,26,30,4.199084249084249,Promedio
17,22,23,26,28,4.199084249084249,Promedio
20,21,22,23,30,4.197802197802198,Promedio
21,22,23,25,30,4.197802197802198,Promedio
20,21,22,23,28,4.197802197802198,Promedio
20,21,22,23,31,4.197802197802198,Promedio
21,22,23,25,28,4.197802197802198,Promedio
21,22,23,25,31,4.197802197802198,Promedio
8,22,25,30,31,4.185347985347986,Promedio
8,20,22,30,31,4.185347985347986,Promedio
17,22,25,28,30,4.185347985347986,Promedio
17,22,25,28,31,4.185347985347986,Promedio
17,22,25,30,31,4.185347985347986,Promedio
17,20,22,28,30,4.185347985347986,Promedio
8,20,22,28,31,4.185347985347986,Promedio
