N1,N2,N3,N4,N5,Peso,MetodoCalculo
13,16,18,30,35,4.569389895331117,Fusión
5,13,16,18,35,4.5379414826327045,Fusión
13,16,18,31,35,4.53761200169191,Fusión
5,13,16,30,35,4.519499544453924,Fusión
13,16,30,31,35,4.51917006351313,Fusión
5,13,16,18,30,4.504025945614978,Fusión
13,16,18,30,31,4.503696464674183,Fusión
5,13,16,31,35,4.487721650814716,Fusión
5,16,18,30,35,4.485777770432496,Fusión
16,18,30,31,35,4.485448289491702,Fusión
5,13,18,30,35,4.483787060412589,Fusión
13,18,30,31,35,4.483457579471795,Fusión
5,13,16,18,31,4.47224805197577,Fusión
1,13,16,18,35,4.468292789822247,Fusión
5,16,18,31,35,4.453999876793288,Fusión
5,13,16,30,31,4.45380611379699,Fusión
5,13,18,31,35,4.452009166773381,Fusión
1,13,16,30,35,4.4498508516434665,Fusión
5,16,30,31,35,4.435557938614508,Fusión
1,13,16,18,30,4.43437725280452,Fusión
5,13,30,31,35,4.433567228594601,Fusión
11,13,16,18,35,4.420823680524026,Fusión
5,16,18,30,31,4.420084339775562,Fusión
1,5,13,16,35,4.418402438945054,Fusión
5,13,18,30,31,4.418093629755655,Fusión
1,13,16,31,35,4.4180729580042595,Fusión
13,16,18,28,35,4.4173606745518965,Fusión
6,13,16,18,35,4.4171740454875295,Fusión
1,16,18,30,35,4.416129077622038,Fusión
1,13,18,30,35,4.414138367602131,Fusión
1,5,13,16,18,4.4029288401061075,Fusión
1,13,16,18,31,4.402599359165313,Fusión
11,13,16,30,35,4.402381742345246,Fusión
5,18,30,31,35,4.399845454573173,Fusión
13,16,28,30,35,4.398918736373116,Fusión
6,13,16,30,35,4.398732107308749,Fusión
11,13,16,18,30,4.386908143506299,Fusión
1,5,16,18,35,4.384680664923626,Fusión
1,5,13,16,30,4.3844869019273265,Fusión
1,16,18,31,35,4.384351183982831,Fusión
1,13,16,30,31,4.384157420986532,Fusión
13,16,18,28,30,4.38344513753417,Fusión
6,13,16,18,30,4.383258508469803,Fusión
1,5,13,18,35,4.382689954903719,Fusión
1,13,18,31,35,4.382360473962924,Fusión
5,11,13,16,35,4.370933329646833,Fusión
11,13,16,31,35,4.370603848706039,Fusión
11,16,18,30,35,4.368659968323818,Fusión
5,13,16,28,35,4.367470323674704,Fusión
5,6,13,16,35,4.367283694610338,Fusión
13,16,28,31,35,4.3671408427339085,Fusión
6,13,16,31,35,4.366954213669542,Fusión
11,13,18,30,35,4.366669258303911,Fusión
1,5,16,30,35,4.366238726744845,Fusión
1,16,30,31,35,4.36590924580405,Fusión
