N1,N2,N3,N4,N5,Peso,MetodoCalculo
2,15,17,26,33,4.420797512346809,Fusión
2,15,26,33,38,4.406713005304555,Fusión
2,15,17,33,38,4.390845070422536,Fusión
2,15,26,33,39,4.374142582769344,Fusión
2,15,17,26,38,4.364459484177795,Fusión
2,15,26,32,33,4.358926284982624,Fusión
2,15,17,33,39,4.358274647887324,Fusión
2,15,33,38,39,4.344190140845071,Fusión
2,15,17,32,33,4.343058350100604,Fusión
2,17,26,33,38,4.339811596853851,Fusión
2,15,17,26,39,4.331889061642583,Fusión
2,15,32,33,38,4.328973843058351,Fusión
2,11,15,26,33,4.325824898888279,Fusión
2,15,26,38,39,4.31780455460033,Fusión
2,15,17,26,32,4.316672763855863,Fusión
2,11,15,17,33,4.30995696400626,Fusión
2,17,26,33,39,4.307241174318639,Fusión
2,15,26,32,38,4.30258825681361,Fusión
2,15,17,38,39,4.30193661971831,Fusión
15,17,26,33,38,4.301079202487653,Fusión
2,15,32,33,39,4.29640342052314,Fusión
2,11,15,33,38,4.295872456964006,Fusión
2,26,33,38,39,4.293156667276386,Fusión
2,17,26,32,33,4.292024876531919,Fusión
2,15,17,32,38,4.28672032193159,Fusión
2,11,15,17,26,4.283571377761519,Fusión
2,26,32,33,38,4.277940369489666,Fusión
2,17,33,38,39,4.277288732394366,Fusión
2,15,26,32,39,4.2700178342783985,Fusión
2,11,15,26,38,4.269486870719265,Fusión
15,17,26,33,39,4.268508779952442,Fusión
2,11,15,33,39,4.263302034428795,Fusión
2,17,32,33,38,4.262072434607646,Fusión
2,11,17,26,33,4.258923490437575,Fusión
2,15,26,31,33,4.258905706969087,Fusión
15,26,33,38,39,4.254424272910189,Fusión
2,15,17,32,39,4.254149899396379,Fusión
2,11,15,17,38,4.253618935837245,Fusión
15,17,26,32,33,4.253292482165722,Fusión
2,17,26,38,39,4.250903146149625,Fusión
2,11,15,32,33,4.248085736642075,Fusión
2,26,32,33,39,4.245369946954455,Fusión
2,11,26,33,38,4.244838983395321,Fusión
2,15,17,31,33,4.243037772087068,Fusión
2,15,32,38,39,4.240065392354126,Fusión
15,26,32,33,38,4.239207975123469,Fusión
15,17,33,38,39,4.238556338028169,Fusión
2,11,15,26,39,4.236916448184054,Fusión
2,17,26,32,38,4.235686848362905,Fusión
2,17,32,33,39,4.229502012072435,Fusión
2,11,17,33,38,4.228971048513302,Fusión
2,15,31,33,38,4.228953265044814,Fusión
15,17,32,33,38,4.223340040241449,Fusión
2,11,15,26,32,4.221700150397334,Fusión
2,11,15,17,39,4.221048513302034,Fusión
11,15,17,26,33,4.220191096071378,Fusión
2,15,17,26,31,4.216652185842327,Fusión
2,32,33,38,39,4.215417505030182,Fusión
2,11,26,33,39,4.21226856086011,Fusión
15,17,26,38,39,4.212170751783428,Fusión
2,11,15,38,39,4.206964006259781,Fusión
15,26,32,33,39,4.2066375525882576,Fusión
11,15,26,33,38,4.206106589029124,Fusión
2,11,15,17,32,4.205832215515314,Fusión
2,17,26,32,39,4.203116425827694,Fusión
2,11,17,26,38,4.202585462268561,Fusión
2,15,26,31,38,4.202567678800073,Fusión
2,11,26,32,33,4.19705226307339,Fusión
15,17,26,32,38,4.196954453996708,Fusión
2,11,17,33,39,4.19640062597809,Fusión
2,15,31,33,39,4.196382842509603,Fusión
2,17,26,31,33,4.192004298518383,Fusión
2,11,15,32,38,4.191747708473061,Fusión
15,17,32,33,39,4.190769617706238,Fusión
11,15,17,33,38,4.190238654147104,Fusión
2,26,32,38,39,4.189031918785441,Fusión
17,26,33,38,39,4.187522864459484,Fusión
2,15,17,31,38,4.186699743918053,Fusión
2,11,33,38,39,4.182316118935837,Fusión
2,11,17,32,33,4.18118432819137,Fusión
2,15,31,32,33,4.181166544722883,Fusión
2,26,31,33,38,4.177919791476129,Fusión
15,32,33,38,39,4.176685110663985,Fusión
11,15,26,33,39,4.173536166493913,Fusión
2,17,32,38,39,4.173163983903421,Fusión
17,26,32,33,38,4.172306566672764,Fusión
2,11,17,26,39,4.170015039733349,Fusión
2,15,26,31,39,4.169997256264862,Fusión
2,11,32,33,38,4.167099821149117,Fusión
15,17,26,32,39,4.164384031461497,Fusión
11,15,17,26,38,4.163853067902363,Fusión
2,17,31,33,38,4.16205185659411,Fusión
2,11,15,32,39,4.159177285937849,Fusión
11,15,26,32,33,4.158319868707193,Fusión
11,15,17,33,39,4.157668231611893,Fusión
2,11,26,38,39,4.155930532691096,Fusión
2,11,17,26,32,4.154798741946629,Fusión
2,15,26,31,32,4.154780958478142,Fusión
2,15,17,31,39,4.154129321382842,Fusión
15,17,26,31,33,4.153271904152186,Fusión
15,26,32,38,39,4.1502995244192435,Fusión
2,11,15,31,33,4.148065158628539,Fusión
2,26,31,33,39,4.145349368940918,Fusión
11,15,33,38,39,4.14358372456964,Fusión
11,15,17,32,33,4.142451933825173,Fusión
2,11,26,32,38,4.140714234904376,Fusión
2,11,17,38,39,4.140062597809076,Fusión
2,15,31,38,39,4.140044814340589,Fusión
17,26,32,33,39,4.139736144137553,Fusión
11,17,26,33,38,4.13920518057842,Fusión
15,26,31,33,38,4.139187397109932,Fusión
2,15,17,31,32,4.138913023596122,Fusión
2,17,26,31,38,4.135666270349369,Fusión
2,11,32,33,39,4.134529398613906,Fusión
15,17,32,38,39,4.134431589537224,Fusión
11,15,17,26,39,4.131282645367152,Fusión
2,26,31,32,33,4.130133071154198,Fusión
2,17,31,33,39,4.129481434058898,Fusión
11,15,32,33,38,4.12836742678292,Fusión
26,32,33,38,39,4.1256516370953,Fusión
2,11,17,32,38,4.124846300022356,Fusión
2,15,31,32,38,4.124828516553869,Fusión
15,17,31,33,38,4.123319462227912,Fusión
2,11,15,26,31,4.121679572383798,Fusión
11,15,26,38,39,4.117198138324899,Fusión
11,15,17,26,32,4.116066347580432,Fusión
2,31,33,38,39,4.115396927016645,Fusión
2,17,31,32,33,4.114265136272178,Fusión
17,32,33,38,39,4.10978370221328,Fusión
2,11,26,32,39,4.108143812369165,Fusión
11,17,26,33,39,4.106634758043208,Fusión
15,26,31,33,39,4.106616974574721,Fusión
2,11,15,17,31,4.105811637501778,Fusión
2,17,26,31,39,4.103095847814157,Fusión
11,15,26,32,38,4.101981840538179,Fusión
11,15,17,38,39,4.101330203442879,Fusión
2,31,32,33,38,4.100180629229925,Fusión
2,11,26,31,33,4.097031685059854,Fusión
15,17,26,31,38,4.096933875983171,Fusión
11,15,32,33,39,4.095797004247708,Fusión
11,26,33,38,39,4.092550251000955,Fusión
2,11,17,32,39,4.092275877487145,Fusión
2,15,31,32,39,4.092258094018657,Fusión
2,11,15,31,38,4.091727130459525,Fusión
11,17,26,32,33,4.091418460256488,Fusión
15,26,31,32,33,4.091400676788001,Fusión
15,17,31,33,39,4.090749039692701,Fusión
2,26,31,38,39,4.089011340771904,Fusión
2,17,26,31,32,4.087879550027437,Fusión
11,15,17,32,38,4.086113905656159,Fusión
17,26,32,38,39,4.083398115968539,Fusión
2,11,17,31,33,4.081163750177835,Fusión
2,11,32,38,39,4.078191370444892,Fusión
11,26,32,33,38,4.077333953214235,Fusión
11,17,33,38,39,4.076682316118935,Fusión
15,31,33,38,39,4.076664532650448,Fusión
15,17,31,32,33,4.075532741905981,Fusión
2,26,31,32,38,4.073795042985184,Fusión
2,17,31,38,39,4.073143405889884,Fusión
17,26,31,33,38,4.072285988659228,Fusión
11,15,26,32,39,4.069411418002967,Fusión
2,31,32,33,39,4.067610206694714,Fusión
2,11,31,33,38,4.067079243135581,Fusión
15,17,26,31,39,4.06436345344796,Fusión
11,17,32,33,38,4.061466018332215,Fusión
15,31,32,33,38,4.061448234863728,Fusión
2,11,15,31,39,4.059156707924314,Fusión
11,15,26,31,33,4.058299290693657,Fusión
2,17,31,32,38,4.057927108103164,Fusión
2,11,17,26,31,4.0547781639330935,Fusión
11,15,17,32,39,4.053543483120948,Fusión
11,17,26,38,39,4.050296729874194,Fusión
15,26,31,38,39,4.050278946405707,Fusión
15,17,26,31,32,4.04914715566124,Fusión
11,26,32,33,39,4.044763530679024,Fusión
2,11,15,31,32,4.043940410137593,Fusión
11,15,17,31,33,4.042431355811637,Fusión
2,26,31,32,39,4.041224620449973,Fusión
2,11,26,31,38,4.04069365689084,Fusión
17,26,31,33,39,4.039715566124016,Fusión
11,15,32,38,39,4.039458976078694,Fusión
11,17,26,32,38,4.035080432087474,Fusión
15,26,31,32,38,4.035062648618987,Fusión
2,11,31,33,39,4.03450882060037,Fusión
15,17,31,38,39,4.034411011523687,Fusión
11,17,32,33,39,4.028895595797004,Fusión
15,31,32,33,39,4.028877812328516,Fusión
11,15,31,33,38,4.028346848769384,Fusión
26,31,33,38,39,4.025631059081763,Fusión
2,17,31,32,39,4.025356685567953,Fusión
2,11,17,31,38,4.024825722008821,Fusión
17,26,31,32,33,4.024499268337296,Fusión
2,11,31,32,33,4.019292522813649,Fusión
15,17,31,32,38,4.019194713736967,Fusión
11,15,17,26,31,4.016045769566896,Fusión
11,32,33,38,39,4.014811088754751,Fusión
2,31,32,38,39,4.0112721785257,Fusión
26,31,32,33,38,4.010414761295043,Fusión
17,31,33,38,39,4.009763124199743,Fusión
2,11,26,31,39,4.008123234355629,Fusión
11,17,26,32,39,4.002510009552263,Fusión
15,26,31,32,39,4.002492226083775,Fusión
11,15,26,31,38,4.001961262524643,Fusión
11,15,31,33,39,3.9957764262341726,Fusión
17,31,32,33,38,3.994546826413023,Fusión
2,11,26,31,32,3.9929069365689083,Fusión
2,11,17,31,39,3.9922552994736087,Fusión
11,17,26,31,33,3.9913978822429526,Fusión
11,26,32,38,39,3.98842550251001,Fusión
15,17,31,32,39,3.986624291201756,Fusión
11,15,17,31,38,3.9860933276426227,Fusión
17,26,31,38,39,3.9833775379550023,Fusión
11,15,31,32,33,3.9805601284474523,Fusión
2,11,31,38,39,3.9781707924313556,Fusión
