N1,N2,N3,N4,N5,Peso,MetodoCalculo
8,16,25,34,39,4.714285714285714,Mediana
8,19,25,34,39,4.690476190476191,Mediana
8,16,19,25,34,4.690476190476191,Mediana
8,25,29,34,39,4.607142857142858,Mediana
8,23,25,34,39,4.607142857142858,Mediana
8,17,25,34,39,4.607142857142858,Mediana
8,25,26,34,39,4.607142857142858,Mediana
8,16,25,29,34,4.607142857142858,Mediana
8,16,25,26,34,4.607142857142858,Mediana
8,16,23,25,34,4.607142857142858,Mediana
8,16,17,25,34,4.607142857142858,Mediana
8,16,25,34,35,4.584415584415584,Mediana
8,25,34,35,39,4.584415584415584,Mediana
8,17,19,25,34,4.583333333333334,Mediana
8,19,25,29,34,4.583333333333334,Mediana
8,19,25,26,34,4.583333333333334,Mediana
8,19,23,25,34,4.583333333333334,Mediana
8,16,25,27,34,4.571428571428571,Mediana
8,25,27,34,39,4.571428571428571,Mediana
8,19,25,34,35,4.5606060606060606,Mediana
8,14,25,34,39,4.557142857142857,Mediana
8,14,16,25,34,4.557142857142857,Mediana
16,19,25,34,39,4.5476190476190474,Mediana
8,16,19,34,39,4.5476190476190474,Mediana
8,19,25,27,34,4.5476190476190474,Mediana
8,16,19,25,39,4.5476190476190474,Mediana
8,14,19,25,34,4.533333333333333,Mediana
2,8,16,25,34,4.523809523809524,Mediana
2,8,25,34,39,4.523809523809524,Mediana
8,17,23,25,34,4.5,Mediana
8,23,25,26,34,4.5,Mediana
8,25,26,29,34,4.5,Mediana
8,17,25,26,34,4.5,Mediana
2,8,19,25,34,4.5,Mediana
8,23,25,29,34,4.5,Mediana
8,17,25,29,34,4.5,Mediana
8,23,25,34,35,4.4772727272727275,Mediana
8,17,25,34,35,4.4772727272727275,Mediana
8,25,26,34,35,4.4772727272727275,Mediana
8,25,29,34,35,4.4772727272727275,Mediana
8,16,17,34,39,4.464285714285714,Mediana
8,16,25,29,39,4.464285714285714,Mediana
8,16,25,26,39,4.464285714285714,Mediana
8,16,23,25,39,4.464285714285714,Mediana
8,16,29,34,39,4.464285714285714,Mediana
8,16,23,34,39,4.464285714285714,Mediana
8,16,26,34,39,4.464285714285714,Mediana
16,25,29,34,39,4.464285714285714,Mediana
16,25,26,34,39,4.464285714285714,Mediana
16,23,25,34,39,4.464285714285714,Mediana
8,16,17,25,39,4.464285714285714,Mediana
16,17,25,34,39,4.464285714285714,Mediana
8,25,27,29,34,4.464285714285714,Mediana
8,17,25,27,34,4.464285714285714,Mediana
8,23,25,27,34,4.464285714285714,Mediana
8,25,26,27,34,4.464285714285714,Mediana
8,14,25,26,34,4.45,Mediana
8,14,17,25,34,4.45,Mediana
8,14,23,25,34,4.45,Mediana
8,14,25,29,34,4.45,Mediana
8,16,34,35,39,4.441558441558442,Mediana
16,25,34,35,39,4.441558441558442,Mediana
8,16,25,35,39,4.441558441558442,Mediana
8,25,27,34,35,4.441558441558442,Mediana
8,19,26,34,39,4.440476190476191,Mediana
8,19,23,34,39,4.440476190476191,Mediana
8,16,19,26,34,4.440476190476191,Mediana
8,17,19,34,39,4.440476190476191,Mediana
8,16,19,29,34,4.440476190476191,Mediana
8,19,29,34,39,4.440476190476191,Mediana
8,16,19,23,34,4.440476190476191,Mediana
8,16,17,19,34,4.440476190476191,Mediana
19,23,25,34,39,4.440476190476191,Mediana
8,17,19,25,39,4.440476190476191,Mediana
8,19,23,25,39,4.440476190476191,Mediana
8,19,25,26,39,4.440476190476191,Mediana
19,25,29,34,39,4.440476190476191,Mediana
19,25,26,34,39,4.440476190476191,Mediana
8,16,19,25,29,4.440476190476191,Mediana
16,19,23,25,34,4.440476190476191,Mediana
8,16,17,19,25,4.440476190476191,Mediana
8,16,19,23,25,4.440476190476191,Mediana
8,16,19,25,26,4.440476190476191,Mediana
17,19,25,34,39,4.440476190476191,Mediana
16,17,19,25,34,4.440476190476191,Mediana
8,19,25,29,39,4.440476190476191,Mediana
16,19,25,26,34,4.440476190476191,Mediana
16,19,25,29,34,4.440476190476191,Mediana
16,25,27,34,39,4.428571428571429,Mediana
