N1,N2,N3,N4,N5,Peso,MetodoCalculo
8,19,20,27,33,4.662554112554113,Promedio
8,17,19,20,27,4.618181818181818,Promedio
8,19,20,21,27,4.609523809523809,Promedio
8,17,20,27,33,4.603030303030303,Promedio
8,17,19,20,33,4.603030303030303,Promedio
8,15,19,20,27,4.594372294372294,Promedio
8,20,21,27,33,4.594372294372294,Promedio
8,19,20,21,33,4.594372294372294,Promedio
8,15,19,20,33,4.579220779220779,Promedio
8,15,20,27,33,4.579220779220779,Promedio
17,19,20,27,33,4.5768398268398265,Promedio
19,20,21,27,33,4.5681818181818175,Promedio
15,19,20,27,33,4.553030303030303,Promedio
8,17,20,21,27,4.55,Promedio
8,17,19,20,21,4.55,Promedio
7,8,19,20,27,4.546753246753247,Promedio
8,19,20,27,36,4.542104049796357,Promedio
8,15,17,20,27,4.534848484848485,Promedio
8,15,17,19,20,4.534848484848485,Promedio
8,17,20,21,33,4.534848484848485,Promedio
8,17,19,27,33,4.534848484848484,Promedio
7,8,19,20,33,4.531601731601731,Promedio
7,8,20,27,33,4.531601731601731,Promedio
8,20,27,33,36,4.526952534644842,Promedio
8,19,20,33,36,4.526952534644842,Promedio
8,15,19,20,21,4.526190476190476,Promedio
8,15,20,21,27,4.526190476190476,Promedio
8,19,21,27,33,4.526190476190476,Promedio
17,19,20,21,27,4.523809523809524,Promedio
8,15,17,20,33,4.5196969696969695,Promedio
8,19,20,27,37,4.518614718614718,Promedio
8,15,20,21,33,4.511038961038961,Promedio
8,15,19,27,33,4.5110389610389605,Promedio
17,20,21,27,33,4.508658008658008,Promedio
17,19,20,21,33,4.508658008658008,Promedio
15,17,19,20,27,4.508658008658008,Promedio
7,19,20,27,33,4.505411255411255,Promedio
8,19,20,33,37,4.503463203463204,Promedio
8,20,27,33,37,4.503463203463204,Promedio
19,20,27,33,36,4.500762058454366,Promedio
15,19,20,21,27,4.5,Promedio
8,19,20,27,29,4.494372294372294,Promedio
15,17,19,20,33,4.4935064935064934,Promedio
15,17,20,27,33,4.4935064935064934,Promedio
