N1,N2,N3,N4,N5,Peso,MetodoCalculo
1,18,20,28,29,5.0,Mediana
1,20,28,29,39,5.0,Mediana
1,18,20,28,39,5.0,Mediana
1,18,28,29,39,5.0,Mediana
1,18,20,29,39,5.0,Mediana
18,20,28,29,39,5.0,Mediana
1,18,25,28,39,4.857142857142857,Mediana
18,20,25,29,39,4.857142857142857,Mediana
18,20,25,28,39,4.857142857142857,Mediana
18,20,25,28,29,4.857142857142857,Mediana
20,25,28,29,39,4.857142857142857,Mediana
1,18,25,28,29,4.857142857142857,Mediana
1,18,20,25,39,4.857142857142857,Mediana
18,25,28,29,39,4.857142857142857,Mediana
1,25,28,29,39,4.857142857142857,Mediana
1,20,25,29,39,4.857142857142857,Mediana
1,18,20,25,29,4.857142857142857,Mediana
1,20,25,28,39,4.857142857142857,Mediana
1,20,25,28,29,4.857142857142857,Mediana
1,18,25,29,39,4.857142857142857,Mediana
1,18,20,25,28,4.857142857142857,Mediana
1,4,28,29,39,4.833333333333333,Mediana
4,18,20,29,39,4.833333333333333,Mediana
1,4,20,29,39,4.833333333333333,Mediana
1,4,18,28,29,4.833333333333333,Mediana
1,4,20,28,39,4.833333333333333,Mediana
1,4,20,28,29,4.833333333333333,Mediana
4,18,20,28,29,4.833333333333333,Mediana
4,18,20,28,39,4.833333333333333,Mediana
1,4,18,28,39,4.833333333333333,Mediana
1,4,18,29,39,4.833333333333333,Mediana
1,4,18,20,39,4.833333333333333,Mediana
1,4,18,20,28,4.833333333333333,Mediana
4,18,28,29,39,4.833333333333333,Mediana
1,4,18,20,29,4.833333333333333,Mediana
4,20,28,29,39,4.833333333333333,Mediana
18,20,22,28,29,4.75,Mediana
1,3,28,29,39,4.75,Mediana
20,22,28,29,39,4.75,Mediana
1,3,18,28,39,4.75,Mediana
1,18,22,28,39,4.75,Mediana
18,20,22,29,39,4.75,Mediana
1,22,28,29,39,4.75,Mediana
1,3,20,28,29,4.75,Mediana
1,18,20,22,29,4.75,Mediana
1,18,20,22,28,4.75,Mediana
1,20,22,28,29,4.75,Mediana
1,20,22,29,39,4.75,Mediana
1,3,20,29,39,4.75,Mediana
1,3,18,20,29,4.75,Mediana
1,20,22,28,39,4.75,Mediana
3,20,28,29,39,4.75,Mediana
1,3,18,20,28,4.75,Mediana
1,3,18,29,39,4.75,Mediana
1,18,22,28,29,4.75,Mediana
3,18,20,29,39,4.75,Mediana
1,18,22,29,39,4.75,Mediana
18,20,22,28,39,4.75,Mediana
3,18,20,28,39,4.75,Mediana
3,18,28,29,39,4.75,Mediana
18,22,28,29,39,4.75,Mediana
1,3,20,28,39,4.75,Mediana
3,18,20,28,29,4.75,Mediana
1,18,20,22,39,4.75,Mediana
1,3,18,20,39,4.75,Mediana
1,3,18,28,29,4.75,Mediana
4,25,28,29,39,4.690476190476191,Mediana
