N1,N2,N3,N4,N5,Peso,MetodoCalculo
3,12,17,28,29,4.428718840009163,Promedio
6,12,17,28,29,4.4192023791038135,Promedio
3,6,12,17,29,4.389169911571345,Promedio
12,17,20,28,29,4.383375702754261,Promedio
3,12,17,20,29,4.353343235221793,Promedio
6,12,17,20,29,4.343826774316443,Promedio
12,17,22,28,29,4.343070691861015,Promedio
12,17,28,29,38,4.343070691861015,Promedio
9,12,17,28,29,4.333561182351505,Promedio
3,12,17,22,29,4.313038224328547,Promedio
3,12,17,29,38,4.313038224328547,Promedio
3,9,12,17,29,4.303528714819038,Promedio
6,12,17,22,29,4.3035217634231975,Promedio
6,12,17,29,38,4.3035217634231975,Promedio
3,6,17,28,29,4.300612635514069,Promedio
6,9,12,17,29,4.294012253913688,Promedio
12,17,20,29,38,4.267695087073645,Promedio
12,17,20,22,29,4.267695087073645,Promedio
3,17,20,28,29,4.264785959164517,Promedio
9,12,17,20,29,4.258185577564135,Promedio
6,17,20,28,29,4.2552694982591674,Promedio
12,17,22,29,38,4.227390076180399,Promedio
3,6,17,20,29,4.225237030726699,Promedio
3,17,22,28,29,4.224480948271271,Promedio
3,17,28,29,38,4.224480948271271,Promedio
9,12,17,22,29,4.217880566670889,Promedio
9,12,17,29,38,4.217880566670889,Promedio
3,6,12,17,28,4.217062739464174,Promedio
3,9,17,28,29,4.214971438761761,Promedio
6,17,22,28,29,4.214964487365921,Promedio
6,17,28,29,38,4.214964487365921,Promedio
6,9,17,28,29,4.205454977856411,Promedio
3,6,12,28,29,4.195412056523168,Promedio
3,6,17,22,29,4.184932019833454,Promedio
3,6,17,29,38,4.184932019833454,Promedio
3,12,17,20,28,4.181236063114621,Promedio
17,20,28,29,38,4.1791378110163695,Promedio
17,20,22,28,29,4.1791378110163695,Promedio
3,6,9,17,29,4.175422510323944,Promedio
6,12,17,20,28,4.171719602209271,Promedio
9,17,20,28,29,4.16962830150686,Promedio
3,12,20,28,29,4.159585380173615,Promedio
6,12,20,28,29,4.150068919268265,Promedio
3,17,20,29,38,4.149105343483901,Promedio
3,17,20,22,29,4.149105343483901,Promedio
3,6,12,17,20,4.141687134676803,Promedio
3,12,17,28,38,4.140931052221375,Promedio
3,12,17,22,28,4.140931052221375,Promedio
3,9,17,20,29,4.139595833974392,Promedio
6,17,20,22,29,4.139588882578551,Promedio
6,17,20,29,38,4.139588882578551,Promedio
17,22,28,29,38,4.138832800123123,Promedio
3,9,12,17,28,4.131421542711865,Promedio
6,12,17,28,38,4.131414591316025,Promedio
6,12,17,22,28,4.131414591316025,Promedio
6,9,17,20,29,4.130079373069042,Promedio
9,17,28,29,38,4.1293232906136135,Promedio
9,17,22,28,29,4.1293232906136135,Promedio
6,9,12,17,28,4.121905081806515,Promedio
3,6,12,20,29,4.120036451735798,Promedio
3,12,28,29,38,4.11928036928037,Promedio
3,12,22,28,29,4.11928036928037,Promedio
3,9,12,28,29,4.10977085977086,Promedio
6,12,28,29,38,4.10976390837502,Promedio
6,12,22,28,29,4.10976390837502,Promedio
3,17,22,29,38,4.108800332590655,Promedio
3,6,12,17,22,4.101382123783558,Promedio
3,6,12,17,38,4.101382123783558,Promedio
6,9,12,28,29,4.10025439886551,Promedio
3,9,17,29,38,4.099290823081145,Promedio
3,9,17,22,29,4.099290823081145,Promedio
6,17,22,29,38,4.099283871685305,Promedio
12,17,20,22,28,4.095587914966473,Promedio
12,17,20,28,38,4.095587914966473,Promedio
3,6,9,12,17,4.091872614274048,Promedio
6,9,17,22,29,4.089774362175795,Promedio
6,9,17,29,38,4.089774362175795,Promedio
9,12,17,20,28,4.086078405456964,Promedio
3,6,12,29,38,4.0797314408425525,Promedio
3,6,12,22,29,4.0797314408425525,Promedio
12,20,28,29,38,4.073937232025467,Promedio
12,20,22,28,29,4.073937232025467,Promedio
3,6,9,12,29,4.070221931333043,Promedio
3,12,17,20,22,4.065555447434005,Promedio
3,12,17,20,38,4.065555447434005,Promedio
9,12,20,28,29,4.0644277225159575,Promedio
17,20,22,29,38,4.0634571953357534,Promedio
3,9,12,17,20,4.0560459379244955,Promedio
6,12,17,20,22,4.056038986528655,Promedio
6,12,17,20,38,4.056038986528655,Promedio
12,17,22,28,38,4.055282904073227,Promedio
9,17,20,29,38,4.053947685826244,Promedio
9,17,20,22,29,4.053947685826244,Promedio
3,6,17,20,28,4.053129858619528,Promedio
6,9,12,17,20,4.046529477019146,Promedio
9,12,17,22,28,4.045773394563717,Promedio
9,12,17,28,38,4.045773394563717,Promedio
3,12,20,29,38,4.043904764493,Promedio
3,12,20,22,29,4.043904764493,Promedio
3,9,12,20,29,4.03439525498349,Promedio
6,12,20,29,38,4.03438830358765,Promedio
6,12,20,22,29,4.03438830358765,Promedio
12,22,28,29,38,4.033632221132221,Promedio
3,6,20,28,29,4.031479175678522,Promedio
