N1,N2,N3,N4,N5,Peso,MetodoCalculo
9,29,30,32,36,4.776374530075188,Promedio
9,22,29,30,32,4.69891333726473,Promedio
9,22,30,32,36,4.67547583726473,Promedio
22,29,30,32,36,4.650569822227136,Promedio
9,22,29,32,36,4.650569822227136,Promedio
4,9,29,30,32,4.62421679197995,Promedio
9,22,29,30,36,4.61297583726473,Promedio
2,9,29,30,32,4.604499530075188,Promedio
4,9,30,32,36,4.60077929197995,Promedio
2,9,30,32,36,4.581062030075188,Promedio
4,29,30,32,36,4.575873276942356,Promedio
4,9,29,32,36,4.575873276942356,Promedio
9,24,29,30,32,4.573423141186299,Promedio
3,9,29,30,32,4.565608733371891,Promedio
2,29,30,32,36,4.556156015037594,Promedio
2,9,29,32,36,4.556156015037594,Promedio
9,24,30,32,36,4.549985641186299,Promedio
9,29,30,32,34,4.549812030075188,Promedio
3,9,30,32,36,4.542171233371891,Promedio
4,9,29,30,36,4.53827929197995,Promedio
9,30,32,34,36,4.526374530075188,Promedio
9,24,29,32,36,4.525079626148705,Promedio
24,29,30,32,36,4.525079626148705,Promedio
4,9,22,30,32,4.523318099169492,Promedio
2,9,29,30,36,4.518562030075188,Promedio
7,9,29,30,32,4.518562030075188,Promedio
3,9,29,32,36,4.517265218334297,Promedio
3,29,30,32,36,4.517265218334297,Promedio
2,9,22,30,32,4.50360083726473,Promedio
29,30,32,34,36,4.501468515037594,Promedio
9,29,32,34,36,4.501468515037594,Promedio
4,9,22,29,32,4.498412084131898,Promedio
4,22,29,30,32,4.498412084131898,Promedio
7,9,30,32,36,4.495124530075188,Promedio
9,24,29,30,36,4.487485641186299,Promedio
3,9,29,30,36,4.479671233371891,Promedio
2,9,22,29,32,4.478694822227136,Promedio
2,22,29,30,32,4.478694822227136,Promedio
4,22,30,32,36,4.474974584131898,Promedio
4,9,22,32,36,4.474974584131898,Promedio
9,22,24,30,32,4.472524448375841,Promedio
7,9,29,32,36,4.470218515037594,Promedio
7,29,30,32,36,4.470218515037594,Promedio
3,9,22,30,32,4.4647100405614335,Promedio
9,29,30,34,36,4.463874530075188,Promedio
4,9,22,29,30,4.460818099169492,Promedio
2,22,30,32,36,4.455257322227136,Promedio
2,9,22,32,36,4.455257322227136,Promedio
4,22,29,32,36,4.450068569094304,Promedio
9,22,30,32,34,4.44891333726473,Promedio
9,22,24,29,32,4.447618433338247,Promedio
22,24,29,30,32,4.447618433338247,Promedio
2,9,22,29,30,4.44110083726473,Promedio
3,9,22,29,32,4.43980402552384,Promedio
3,22,29,30,32,4.43980402552384,Promedio
4,9,22,30,36,4.437380599169492,Promedio
7,9,29,30,36,4.432624530075188,Promedio
2,22,29,32,36,4.430351307189542,Promedio
