N1,N2,N3,N4,N5,Peso,MetodoCalculo
2,11,22,29,32,4.458712583712584,Promedio
2,11,22,23,32,4.4292064108730775,Promedio
2,11,22,23,29,4.404515052848386,Promedio
2,4,11,22,32,4.394326028097958,Promedio
2,11,22,31,32,4.394326028097958,Promedio
2,11,23,29,32,4.378602693602693,Promedio
2,4,11,22,29,4.369634670073267,Promedio
2,11,22,29,31,4.369634670073267,Promedio
2,6,11,22,32,4.369206410873078,Promedio
2,5,11,22,32,4.359947151613818,Promedio
11,22,23,29,32,4.348258038258038,Promedio
2,6,11,22,29,4.3445150528483865,Promedio
2,4,11,29,32,4.343722310827574,Promedio
2,11,29,31,32,4.343722310827574,Promedio
2,11,22,23,31,4.340128497233761,Promedio
2,4,11,22,23,4.340128497233761,Promedio
2,5,11,22,29,4.335255793589127,Promedio
2,22,23,29,32,4.324268139268139,Promedio
2,6,11,29,32,4.318602693602694,Promedio
2,6,11,22,23,4.315008880008881,Promedio
2,4,11,23,32,4.314216137988068,Promedio
2,11,23,31,32,4.314216137988068,Promedio
11,22,29,31,32,4.313377655482919,Promedio
4,11,22,29,32,4.313377655482919,Promedio
2,3,11,22,32,4.3105644355644355,Promedio
2,5,11,29,32,4.309343434343434,Promedio
2,5,11,22,23,4.305749620749621,Promedio
2,4,11,22,31,4.3052481144586405,Promedio
2,4,11,23,29,4.289524779963377,Promedio
2,11,23,29,31,4.289524779963377,Promedio
2,22,29,31,32,4.28938775649302,Promedio
2,4,22,29,32,4.28938775649302,Promedio
2,6,11,23,32,4.289096520763188,Promedio
6,11,22,29,32,4.288258038258038,Promedio
2,3,11,22,29,4.285873077539744,Promedio
4,11,22,23,32,4.283871482643413,Promedio
11,22,23,31,32,4.283871482643413,Promedio
2,4,6,11,22,4.28012849723376,Promedio
2,6,11,22,31,4.28012849723376,Promedio
2,5,11,23,32,4.279837261503928,Promedio
2,4,11,31,32,4.279335755212948,Promedio
5,11,22,29,32,4.278998778998779,Promedio
2,5,11,22,31,4.270869237974501,Promedio
2,4,5,11,22,4.270869237974501,Promedio
2,6,11,23,29,4.2644051627384965,Promedio
2,6,22,29,32,4.26426813926814,Promedio
2,3,11,29,32,4.259960718294051,Promedio
2,22,23,31,32,4.259881583653514,Promedio
2,4,22,23,32,4.259881583653514,Promedio
4,11,22,23,29,4.259180124618721,Promedio
11,22,23,29,31,4.259180124618721,Promedio
6,11,22,23,32,4.258751865418532,Promedio
2,3,11,22,23,4.256366904700238,Promedio
2,5,11,23,29,4.255145903479237,Promedio
2,5,22,29,32,4.25500888000888,Promedio
2,4,11,29,31,4.254644397188256,Promedio
2,6,11,31,32,4.254216137988068,Promedio
2,4,6,11,32,4.254216137988068,Promedio
5,11,22,23,32,4.249492606159273,Promedio
4,11,22,31,32,4.2489910998682925,Promedio
2,5,6,11,22,4.245749620749621,Promedio
2,4,5,11,32,4.244956878728808,Promedio
2,5,11,31,32,4.244956878728808,Promedio
2,22,23,29,31,4.2351902256288225,Promedio
2,4,22,23,29,4.2351902256288225,Promedio
2,6,22,23,32,4.234761966428634,Promedio
6,11,22,23,29,4.23406050739384,Promedio
11,23,29,31,32,4.233267765373029,Promedio
4,11,23,29,32,4.233267765373029,Promedio
2,3,11,23,32,4.2304545454545455,Promedio
3,11,22,29,32,4.229616062949397,Promedio
2,4,6,11,29,4.229524779963376,Promedio
2,6,11,29,31,4.229524779963376,Promedio
2,5,22,23,32,4.225502707169374,Promedio
2,4,11,23,31,4.2251382243487505,Promedio
2,4,22,31,32,4.225001200878394,Promedio
5,11,22,23,29,4.224801248134582,Promedio
4,11,22,29,31,4.224299741843601,Promedio
4,6,11,22,32,4.223871482643412,Promedio
6,11,22,31,32,4.223871482643412,Promedio
2,3,11,22,31,4.221486521925119,Promedio
2,3,4,11,22,4.221486521925119,Promedio
2,4,5,11,29,4.220265520704117,Promedio
2,5,11,29,31,4.220265520704117,Promedio
2,5,6,11,32,4.219837261503928,Promedio
4,5,11,22,32,4.214612223384153,Promedio
5,11,22,31,32,4.214612223384153,Promedio
2,6,22,23,29,4.210070608403942,Promedio
2,4,23,29,32,4.20927786638313,Promedio
2,23,29,31,32,4.20927786638313,Promedio
6,11,23,29,32,4.208148148148148,Promedio
2,3,11,23,29,4.205763187429854,Promedio
2,3,22,29,32,4.205626163959497,Promedio
2,5,22,23,29,4.200811349144683,Promedio
2,4,22,29,31,4.200309842853702,Promedio
3,11,22,23,32,4.20010989010989,Promedio
2,6,11,23,31,4.20001860712387,Promedio
2,4,6,11,23,4.20001860712387,Promedio
2,6,22,31,32,4.1998815836535135,Promedio
2,4,6,22,32,4.1998815836535135,Promedio
6,11,22,29,31,4.199180124618721,Promedio
4,6,11,22,29,4.199180124618721,Promedio
5,11,23,29,32,4.198888888888889,Promedio
4,11,29,31,32,4.198387382597909,Promedio
2,3,6,11,22,4.196366904700238,Promedio
2,3,11,31,32,4.195574162679426,Promedio
2,3,4,11,32,4.195574162679426,Promedio
2,5,6,11,29,4.195145903479236,Promedio
4,11,22,23,31,4.194793569004095,Promedio
2,5,11,23,31,4.190759347864611,Promedio
2,4,5,11,23,4.190759347864611,Promedio
2,4,5,22,32,4.190622324394254,Promedio
2,5,22,31,32,4.190622324394254,Promedio
4,5,11,22,29,4.189920865359461,Promedio
