N1,N2,N3,N4,N5,Peso,MetodoCalculo
14,15,16,23,35,4.383333333333334,Mediana
14,16,23,27,35,4.360606060606061,Mediana
12,14,16,23,35,4.347619047619048,Mediana
14,16,23,24,35,4.347619047619048,Mediana
11,14,16,23,35,4.315151515151515,Mediana
14,15,16,23,27,4.3106060606060606,Mediana
5,14,16,23,35,4.300000000000001,Mediana
14,16,21,23,35,4.300000000000001,Mediana
14,16,23,28,35,4.300000000000001,Mediana
12,14,15,16,23,4.2976190476190474,Mediana
14,15,16,23,24,4.2976190476190474,Mediana
15,16,23,27,35,4.277272727272727,Mediana
12,14,16,23,27,4.274891774891775,Mediana
14,16,23,24,27,4.274891774891775,Mediana
11,14,15,16,23,4.265151515151516,Mediana
15,16,23,24,35,4.264285714285714,Mediana
12,15,16,23,35,4.264285714285714,Mediana
12,14,16,23,24,4.261904761904762,Mediana
5,14,15,16,23,4.25,Mediana
14,15,16,21,23,4.25,Mediana
14,15,16,23,28,4.25,Mediana
11,14,16,23,27,4.242424242424242,Mediana
12,16,23,27,35,4.241558441558442,Mediana
16,23,24,27,35,4.241558441558442,Mediana
11,15,16,23,35,4.2318181818181815,Mediana
11,12,14,16,23,4.22943722943723,Mediana
11,14,16,23,24,4.22943722943723,Mediana
12,16,23,24,35,4.228571428571429,Mediana
14,16,23,27,28,4.2272727272727275,Mediana
5,14,16,23,27,4.2272727272727275,Mediana
14,16,21,23,27,4.2272727272727275,Mediana
15,16,23,28,35,4.216666666666667,Mediana
15,16,21,23,35,4.216666666666667,Mediana
5,15,16,23,35,4.216666666666667,Mediana
12,14,16,21,23,4.214285714285714,Mediana
12,14,16,23,28,4.214285714285714,Mediana
5,12,14,16,23,4.214285714285714,Mediana
14,16,23,24,28,4.214285714285714,Mediana
14,16,21,23,24,4.214285714285714,Mediana
5,14,16,23,24,4.214285714285714,Mediana
11,16,23,27,35,4.209090909090909,Mediana
11,12,16,23,35,4.196103896103896,Mediana
11,16,23,24,35,4.196103896103896,Mediana
5,16,23,27,35,4.193939393939394,Mediana
16,21,23,27,35,4.193939393939394,Mediana
16,23,27,28,35,4.193939393939394,Mediana
15,16,23,24,27,4.191558441558442,Mediana
12,15,16,23,27,4.191558441558442,Mediana
5,11,14,16,23,4.181818181818182,Mediana
11,14,16,23,28,4.181818181818182,Mediana
11,14,16,21,23,4.181818181818182,Mediana
16,21,23,24,35,4.180952380952381,Mediana
5,12,16,23,35,4.180952380952381,Mediana
12,16,21,23,35,4.180952380952381,Mediana
12,16,23,28,35,4.180952380952381,Mediana
5,16,23,24,35,4.180952380952381,Mediana
16,23,24,28,35,4.180952380952381,Mediana
12,15,16,23,24,4.178571428571429,Mediana
5,14,16,23,28,4.166666666666667,Mediana
14,16,21,23,28,4.166666666666667,Mediana
5,14,16,21,23,4.166666666666667,Mediana
11,15,16,23,27,4.159090909090909,Mediana
12,16,23,24,27,4.155844155844156,Mediana
11,16,23,28,35,4.148484848484848,Mediana
11,16,21,23,35,4.148484848484848,Mediana
5,11,16,23,35,4.148484848484848,Mediana
11,15,16,23,24,4.146103896103896,Mediana
11,12,15,16,23,4.146103896103896,Mediana
15,16,21,23,27,4.1439393939393945,Mediana
5,15,16,23,27,4.1439393939393945,Mediana
15,16,23,27,28,4.1439393939393945,Mediana
