N1,N2,N3,N4,N5,Peso,MetodoCalculo
2,12,25,29,36,4.471593105769778,Promedio
12,24,25,29,36,4.46051194374522,Promedio
12,19,25,29,36,4.445707879884552,Promedio
2,12,24,25,29,4.425748727163822,Promedio
12,25,29,33,36,4.422776094688617,Promedio
12,25,28,29,36,4.422776094688617,Promedio
2,24,25,29,36,4.418448451681728,Promedio
2,12,19,25,29,4.410944663303154,Promedio
2,19,25,29,36,4.4036443878210605,Promedio
12,19,24,25,29,4.399863501278595,Promedio
19,24,25,29,36,4.3925632257965015,Promedio
2,12,25,28,29,4.388012878107218,Promedio
2,12,25,29,33,4.388012878107218,Promedio
12,16,25,29,36,4.385040245632013,Promedio
2,25,28,29,36,4.380712602625124,Promedio
2,25,29,33,36,4.380712602625124,Promedio
2,12,24,25,36,4.377253483128269,Promedio
12,24,25,29,33,4.37693171608266,Promedio
12,24,25,28,29,4.37693171608266,Promedio
24,25,29,33,36,4.369631440600566,Promedio
24,25,28,29,36,4.369631440600566,Promedio
2,12,19,25,36,4.362449419267601,Promedio
12,19,25,29,33,4.362127652221992,Promedio
12,19,25,28,29,4.362127652221992,Promedio
2,19,24,25,29,4.3578000092151035,Promedio
2,12,24,29,36,4.35535321358649,Promedio
19,25,29,33,36,4.354827376739898,Promedio
19,25,28,29,36,4.354827376739898,Promedio
12,19,24,25,36,4.351368257243043,Promedio
2,12,16,25,29,4.3502770290506145,Promedio
2,16,25,29,36,4.342976753568521,Promedio
2,12,19,29,36,4.340549149725822,Promedio
2,12,25,33,36,4.339517634071665,Promedio
2,12,25,28,36,4.339517634071665,Promedio
12,25,28,29,33,4.339195867026056,Promedio
12,16,24,25,29,4.3391958670260555,Promedio
10,12,25,29,36,4.337870434311258,Promedio
2,24,25,29,33,4.334868224019167,Promedio
2,24,25,28,29,4.334868224019167,Promedio
25,28,29,33,36,4.3318955915439625,Promedio
16,24,25,29,36,4.331895591543962,Promedio
12,19,24,29,36,4.329467987701264,Promedio
12,24,25,28,36,4.328436472047106,Promedio
12,24,25,33,36,4.328436472047106,Promedio
12,16,19,25,29,4.324391803165388,Promedio
12,15,25,29,36,4.323133722016277,Promedio
2,19,25,29,33,4.3200641601585,Promedio
2,19,25,28,29,4.3200641601585,Promedio
12,14,25,29,36,4.3186349528116255,Promedio
2,12,28,29,36,4.3176173645298865,Promedio
2,12,29,33,36,4.3176173645298865,Promedio
16,19,25,29,36,4.317091527683294,Promedio
2,12,19,24,25,4.316605040661644,Promedio
12,19,25,28,36,4.3136324081864394,Promedio
12,19,25,33,36,4.3136324081864394,Promedio
2,19,24,25,36,4.309304765179551,Promedio
19,24,25,28,29,4.308982998133942,Promedio
19,24,25,29,33,4.308982998133942,Promedio
12,24,29,33,36,4.3065362025053275,Promedio
12,24,28,29,36,4.3065362025053275,Promedio
2,10,12,25,29,4.30310721772986,Promedio
2,12,16,25,36,4.301781785015061,Promedio
12,16,25,28,29,4.301460017969452,Promedio
12,16,25,29,33,4.301460017969452,Promedio
