N1,N2,N3,N4,N5,Peso,MetodoCalculo
4,9,18,37,39,4.686601307189543,Fusión
4,9,18,22,37,4.658080808080808,Fusión
4,18,22,37,39,4.650237670825906,Fusión
4,9,18,34,37,4.638888888888889,Fusión
4,9,10,18,37,4.631944444444445,Fusión
4,18,34,37,39,4.631045751633987,Fusión
4,10,18,37,39,4.624101307189543,Fusión
9,18,22,37,39,4.605793226381461,Fusión
4,18,22,34,37,4.602525252525252,Fusión
4,9,18,22,39,4.600237670825906,Fusión
4,7,9,18,37,4.598015873015873,Fusión
4,10,18,22,37,4.5955808080808085,Fusión
4,7,18,37,39,4.590172735760971,Fusión
9,18,34,37,39,4.586601307189543,Fusión
4,9,18,34,39,4.581045751633987,Fusión
9,10,18,37,39,4.579656862745098,Fusión
4,10,18,34,37,4.576388888888889,Fusión
4,9,10,18,39,4.574101307189543,Fusión
4,7,18,22,37,4.561652236652237,Fusión
9,18,22,34,37,4.558080808080808,Fusión
4,9,18,28,37,4.5569444444444445,Fusión
4,9,18,22,34,4.552525252525253,Fusión
9,10,18,22,37,4.551136363636364,Fusión
4,9,22,37,39,4.550237670825906,Fusión
18,22,34,37,39,4.550237670825906,Fusión
4,18,28,37,39,4.5491013071895425,Fusión
7,9,18,37,39,4.545728291316527,Fusión
4,9,10,18,22,4.545580808080809,Fusión
4,18,22,34,39,4.5446821152703505,Fusión
4,9,18,21,37,4.544444444444444,Fusión
4,9,18,20,37,4.544444444444444,Fusión
4,9,14,18,37,4.544444444444444,Fusión
10,18,22,37,39,4.543293226381461,Fusión
4,7,18,34,37,4.542460317460318,Fusión
4,7,9,18,39,4.540172735760971,Fusión
4,10,18,22,39,4.537737670825906,Fusión
4,18,21,37,39,4.536601307189542,Fusión
4,18,20,37,39,4.536601307189542,Fusión
4,14,18,37,39,4.536601307189542,Fusión
4,7,10,18,37,4.535515873015873,Fusión
9,10,18,34,37,4.531944444444445,Fusión
4,9,34,37,39,4.531045751633987,Fusión
4,9,13,18,37,4.526587301587302,Fusión
4,9,10,18,34,4.5263888888888895,Fusión
10,18,34,37,39,4.524101307189542,Fusión
4,9,10,37,39,4.524101307189542,Fusión
4,18,22,28,37,4.520580808080808,Fusión
4,9,18,30,37,4.519444444444444,Fusión
4,13,18,37,39,4.5187441643324,Fusión
4,10,18,34,39,4.518545751633987,Fusión
7,9,18,22,37,4.517207792207793,Fusión
4,7,9,18,22,4.511652236652237,Fusión
4,18,30,37,39,4.511601307189542,Fusión
7,18,22,37,39,4.50936465495289,Fusión
4,18,21,22,37,4.508080808080808,Fusión
4,14,18,22,37,4.508080808080808,Fusión
4,18,20,22,37,4.508080808080808,Fusión
4,8,9,18,37,4.506944444444445,Fusión
9,18,28,37,39,4.504656862745098,Fusión
4,7,18,22,39,4.503809099397334,Fusión
4,9,22,34,37,4.502525252525253,Fusión
4,18,28,34,37,4.501388888888889,Fusión
9,18,22,34,39,4.500237670825906,Fusión
4,8,18,37,39,4.499101307189543,Fusión
4,9,18,28,39,4.499101307189543,Fusión
7,9,18,34,37,4.4980158730158735,Fusión
4,9,10,22,37,4.495580808080808,Fusión
10,18,22,34,37,4.495580808080808,Fusión
4,22,34,37,39,4.494682115270351,Fusión
4,10,18,28,37,4.4944444444444445,Fusión
9,10,18,22,39,4.493293226381462,Fusión
4,7,9,18,34,4.492460317460318,Fusión
9,18,21,37,39,4.492156862745098,Fusión
9,18,20,37,39,4.492156862745098,Fusión
9,14,18,37,39,4.492156862745098,Fusión
7,9,10,18,37,4.491071428571429,Fusión
4,13,18,22,37,4.490223665223665,Fusión
4,7,9,37,39,4.490172735760971,Fusión
7,18,34,37,39,4.490172735760971,Fusión
4,10,18,22,34,4.490025252525252,Fusión
4,18,21,34,37,4.488888888888889,Fusión
4,14,18,34,37,4.488888888888889,Fusión
4,18,20,34,37,4.488888888888889,Fusión
4,10,22,37,39,4.487737670825906,Fusión
4,9,14,18,39,4.4866013071895425,Fusión
4,9,18,20,39,4.4866013071895425,Fusión
4,9,18,21,39,4.4866013071895425,Fusión
4,7,9,10,18,4.485515873015873,Fusión
4,7,18,34,39,4.484617180205415,Fusión
7,10,18,37,39,4.483228291316526,Fusión
4,18,22,30,37,4.483080808080808,Fusión
4,10,18,21,37,4.481944444444444,Fusión
4,10,14,18,37,4.481944444444444,Fusión
4,10,18,20,37,4.481944444444444,Fusión
4,7,10,18,39,4.4776727357609705,Fusión
4,9,10,34,37,4.476388888888889,Fusión
9,18,22,28,37,4.476136363636364,Fusión
9,13,18,37,39,4.474299719887956,Fusión
9,10,18,34,39,4.474101307189542,Fusión
4,13,18,34,37,4.471031746031747,Fusión
4,9,18,22,28,4.4705808080808085,Fusión
4,8,18,22,37,4.470580808080808,Fusión
4,9,13,18,39,4.468744164332399,Fusión
4,10,34,37,39,4.468545751633987,Fusión
18,22,28,37,39,4.468293226381461,Fusión
9,18,30,37,39,4.467156862745098,Fusión
4,9,16,18,37,4.466319444444444,Fusión
4,10,13,18,37,4.464087301587302,Fusión
4,18,30,34,37,4.463888888888889,Fusión
9,14,18,22,37,4.463636363636364,Fusión
9,18,20,22,37,4.463636363636364,Fusión
9,18,21,22,37,4.463636363636364,Fusión
4,18,22,28,39,4.462737670825906,Fusión
4,7,9,22,37,4.461652236652236,Fusión
7,18,22,34,37,4.461652236652236,Fusión
4,9,18,30,39,4.461601307189542,Fusión
4,7,18,28,37,4.460515873015873,Fusión
7,9,18,22,39,4.45936465495289,Fusión
4,16,18,37,39,4.458476307189542,Fusión
4,9,18,21,22,4.458080808080808,Fusión
4,9,18,20,22,4.458080808080808,Fusión
4,9,14,18,22,4.458080808080808,Fusión
9,18,28,34,37,4.456944444444445,Fusión
4,10,18,30,37,4.456944444444444,Fusión
4,7,18,22,34,4.456096681096681,Fusión
18,20,22,37,39,4.455793226381461,Fusión
18,21,22,37,39,4.455793226381461,Fusión
14,18,22,37,39,4.455793226381461,Fusión
7,10,18,22,37,4.454707792207792,Fusión
8,9,18,37,39,4.454656862745098,Fusión
4,7,22,37,39,4.4538090993973345,Fusión
4,8,18,34,37,4.451388888888889,Fusión
4,9,18,28,34,4.451388888888889,Fusión
4,18,21,22,39,4.450237670825906,Fusión
4,18,20,22,39,4.450237670825906,Fusión
9,22,34,37,39,4.450237670825906,Fusión
4,14,18,22,39,4.450237670825906,Fusión
9,10,18,28,37,4.45,Fusión
4,7,10,18,22,4.449152236652236,Fusión
18,28,34,37,39,4.449101307189542,Fusión
