N1,N2,N3,N4,N5,Peso,MetodoCalculo
7,23,26,30,35,4.828571428571429,Mediana
23,26,30,34,35,4.785714285714286,Mediana
16,23,26,30,35,4.781512605042017,Mediana
23,24,26,30,35,4.761904761904762,Mediana
23,26,30,35,38,4.761904761904762,Mediana
7,23,26,30,34,4.757142857142857,Mediana
7,16,23,26,30,4.752941176470588,Mediana
7,23,24,26,30,4.733333333333333,Mediana
7,23,26,30,38,4.733333333333333,Mediana
4,23,26,30,35,4.728571428571429,Mediana
16,23,26,30,34,4.7100840336134455,Mediana
4,7,23,26,30,4.7,Mediana
23,26,30,34,38,4.690476190476191,Mediana
23,24,26,30,34,4.690476190476191,Mediana
16,23,24,26,30,4.686274509803922,Mediana
16,23,26,30,38,4.686274509803922,Mediana
7,26,30,34,35,4.685714285714286,Mediana
7,23,26,34,35,4.685714285714286,Mediana
7,23,30,34,35,4.685714285714286,Mediana
7,16,26,30,35,4.681512605042017,Mediana
7,16,23,26,35,4.681512605042017,Mediana
7,16,23,30,35,4.681512605042017,Mediana
23,26,30,35,37,4.678571428571429,Mediana
23,26,30,31,35,4.678571428571429,Mediana
23,24,26,30,38,4.666666666666667,Mediana
7,23,24,30,35,4.661904761904762,Mediana
7,23,30,35,38,4.661904761904762,Mediana
7,24,26,30,35,4.661904761904762,Mediana
7,23,26,35,38,4.661904761904762,Mediana
7,26,30,35,38,4.661904761904762,Mediana
7,23,24,26,35,4.661904761904762,Mediana
4,23,26,30,34,4.6571428571428575,Mediana
23,25,26,30,35,4.655844155844156,Mediana
4,16,23,26,30,4.652941176470589,Mediana
7,23,26,30,31,4.65,Mediana
7,23,26,30,37,4.65,Mediana
16,26,30,34,35,4.638655462184874,Mediana
16,23,26,34,35,4.638655462184874,Mediana
16,23,30,34,35,4.638655462184874,Mediana
4,23,26,30,38,4.633333333333334,Mediana
4,23,24,26,30,4.633333333333334,Mediana
4,7,26,30,35,4.628571428571429,Mediana
4,7,23,30,35,4.628571428571429,Mediana
4,7,23,26,35,4.628571428571429,Mediana
7,23,25,26,30,4.627272727272727,Mediana
23,24,26,34,35,4.6190476190476195,Mediana
23,26,34,35,38,4.6190476190476195,Mediana
26,30,34,35,38,4.6190476190476195,Mediana
23,24,30,34,35,4.6190476190476195,Mediana
23,30,34,35,38,4.6190476190476195,Mediana
24,26,30,34,35,4.6190476190476195,Mediana
16,23,30,35,38,4.614845938375351,Mediana
16,23,26,35,38,4.614845938375351,Mediana
16,26,30,35,38,4.614845938375351,Mediana
16,23,24,26,35,4.614845938375351,Mediana
16,23,24,30,35,4.614845938375351,Mediana
16,24,26,30,35,4.614845938375351,Mediana
7,16,23,26,34,4.610084033613445,Mediana
7,16,26,30,34,4.610084033613445,Mediana
7,16,23,30,34,4.610084033613445,Mediana
23,26,30,31,34,4.607142857142858,Mediana
23,26,30,34,37,4.607142857142858,Mediana
16,23,26,30,31,4.602941176470589,Mediana
16,23,26,30,37,4.602941176470589,Mediana
24,26,30,35,38,4.595238095238096,Mediana
23,24,30,35,38,4.595238095238096,Mediana
23,24,26,35,38,4.595238095238096,Mediana
7,23,24,26,34,4.59047619047619,Mediana
7,23,26,34,38,4.59047619047619,Mediana
7,23,24,30,34,4.59047619047619,Mediana
7,24,26,30,34,4.59047619047619,Mediana
7,26,30,34,38,4.59047619047619,Mediana
7,23,30,34,38,4.59047619047619,Mediana
7,16,23,24,26,4.586274509803921,Mediana
7,16,23,26,38,4.586274509803921,Mediana
7,16,24,26,30,4.586274509803921,Mediana
7,16,23,24,30,4.586274509803921,Mediana
7,16,23,30,38,4.586274509803921,Mediana
7,16,26,30,38,4.586274509803921,Mediana
4,26,30,34,35,4.585714285714286,Mediana
4,23,26,34,35,4.585714285714286,Mediana
4,23,30,34,35,4.585714285714286,Mediana
23,25,26,30,34,4.584415584415584,Mediana
23,26,30,31,38,4.583333333333334,Mediana
23,26,30,37,38,4.583333333333334,Mediana
23,24,26,30,37,4.583333333333334,Mediana
23,24,26,30,31,4.583333333333334,Mediana
4,16,23,30,35,4.581512605042017,Mediana
4,16,23,26,35,4.581512605042017,Mediana
4,16,26,30,35,4.581512605042017,Mediana
16,23,25,26,30,4.580213903743315,Mediana
7,23,30,35,37,4.578571428571429,Mediana
7,23,30,31,35,4.578571428571429,Mediana
7,23,26,35,37,4.578571428571429,Mediana
