N1,N2,N3,N4,N5,Peso,MetodoCalculo
8,14,17,18,36,4.4714285714285715,Mediana
8,17,18,19,36,4.447619047619048,Mediana
14,17,18,19,36,4.447619047619048,Mediana
14,17,18,21,36,4.447619047619048,Mediana
14,17,18,36,37,4.447619047619048,Mediana
8,17,18,36,37,4.447619047619048,Mediana
8,17,18,21,36,4.447619047619048,Mediana
8,14,17,18,19,4.447619047619048,Mediana
8,14,17,18,37,4.447619047619048,Mediana
8,14,17,18,21,4.447619047619048,Mediana
8,17,18,19,37,4.423809523809524,Mediana
14,17,18,19,37,4.423809523809524,Mediana
14,17,18,21,37,4.423809523809524,Mediana
17,18,19,21,36,4.423809523809524,Mediana
17,18,19,36,37,4.423809523809524,Mediana
8,17,18,21,37,4.423809523809524,Mediana
14,17,18,19,21,4.423809523809524,Mediana
17,18,21,36,37,4.423809523809524,Mediana
8,17,18,19,21,4.423809523809524,Mediana
8,14,15,17,18,4.414285714285715,Mediana
8,15,17,18,36,4.414285714285715,Mediana
14,15,17,18,36,4.414285714285715,Mediana
8,14,17,36,37,4.404761904761905,Mediana
8,14,17,19,36,4.404761904761905,Mediana
8,14,17,21,36,4.404761904761905,Mediana
17,18,19,21,37,4.4,Mediana
15,17,18,19,36,4.390476190476191,Mediana
15,17,18,21,36,4.390476190476191,Mediana
14,15,17,18,19,4.390476190476191,Mediana
14,15,17,18,21,4.390476190476191,Mediana
15,17,18,36,37,4.390476190476191,Mediana
8,15,17,18,37,4.390476190476191,Mediana
8,15,17,18,19,4.390476190476191,Mediana
8,15,17,18,21,4.390476190476191,Mediana
14,15,17,18,37,4.390476190476191,Mediana
8,14,17,19,37,4.380952380952381,Mediana
8,14,17,21,37,4.380952380952381,Mediana
14,17,21,36,37,4.380952380952381,Mediana
8,17,19,21,36,4.380952380952381,Mediana
8,17,19,36,37,4.380952380952381,Mediana
8,17,21,36,37,4.380952380952381,Mediana
14,17,19,36,37,4.380952380952381,Mediana
14,17,19,21,36,4.380952380952381,Mediana
8,14,17,19,21,4.380952380952381,Mediana
8,14,15,17,36,4.371428571428572,Mediana
15,17,18,19,37,4.366666666666667,Mediana
15,17,18,19,21,4.366666666666667,Mediana
15,17,18,21,37,4.366666666666667,Mediana
4,8,17,18,36,4.364285714285714,Mediana
4,8,14,17,18,4.364285714285714,Mediana
14,17,18,26,36,4.364285714285714,Mediana
8,17,18,26,36,4.364285714285714,Mediana
4,14,17,18,36,4.364285714285714,Mediana
8,14,17,18,26,4.364285714285714,Mediana
8,17,19,21,37,4.357142857142858,Mediana
17,19,21,36,37,4.357142857142858,Mediana
14,17,19,21,37,4.357142857142858,Mediana
8,14,15,17,21,4.347619047619048,Mediana
14,15,17,21,36,4.347619047619048,Mediana
8,14,15,17,37,4.347619047619048,Mediana
14,15,17,19,36,4.347619047619048,Mediana
8,14,15,17,19,4.347619047619048,Mediana
8,15,17,19,36,4.347619047619048,Mediana
8,15,17,21,36,4.347619047619048,Mediana
8,15,17,36,37,4.347619047619048,Mediana
14,15,17,36,37,4.347619047619048,Mediana
8,17,18,19,26,4.34047619047619,Mediana
4,8,17,18,19,4.34047619047619,Mediana
4,17,18,36,37,4.34047619047619,Mediana
4,17,18,19,36,4.34047619047619,Mediana
17,18,19,26,36,4.34047619047619,Mediana
17,18,26,36,37,4.34047619047619,Mediana
17,18,21,26,36,4.34047619047619,Mediana
4,8,17,18,21,4.34047619047619,Mediana
14,17,18,26,37,4.34047619047619,Mediana
8,17,18,21,26,4.34047619047619,Mediana
4,8,17,18,37,4.34047619047619,Mediana
4,14,17,18,37,4.34047619047619,Mediana
8,17,18,26,37,4.34047619047619,Mediana
14,17,18,21,26,4.34047619047619,Mediana
4,14,17,18,21,4.34047619047619,Mediana
14,17,18,19,26,4.34047619047619,Mediana
4,14,17,18,19,4.34047619047619,Mediana
4,17,18,21,36,4.34047619047619,Mediana
14,15,17,19,21,4.323809523809524,Mediana
8,15,17,21,37,4.323809523809524,Mediana
8,15,17,19,37,4.323809523809524,Mediana
8,15,17,19,21,4.323809523809524,Mediana
14,15,17,19,37,4.323809523809524,Mediana
15,17,19,21,36,4.323809523809524,Mediana
14,15,17,21,37,4.323809523809524,Mediana
15,17,21,36,37,4.323809523809524,Mediana
15,17,19,36,37,4.323809523809524,Mediana
8,14,17,26,36,4.321428571428571,Mediana
4,8,14,17,36,4.321428571428571,Mediana
17,18,19,26,37,4.316666666666666,Mediana
17,18,19,21,26,4.316666666666666,Mediana
4,17,18,21,37,4.316666666666666,Mediana
4,17,18,19,37,4.316666666666666,Mediana
4,17,18,19,21,4.316666666666666,Mediana
17,18,21,26,37,4.316666666666666,Mediana
15,17,18,26,36,4.307142857142857,Mediana
14,15,17,18,26,4.307142857142857,Mediana
4,14,15,17,18,4.307142857142857,Mediana
4,15,17,18,36,4.307142857142857,Mediana
8,15,17,18,26,4.307142857142857,Mediana
4,8,15,17,18,4.307142857142857,Mediana
8,14,18,21,36,4.304761904761905,Mediana
8,14,18,19,36,4.304761904761905,Mediana
8,14,18,36,37,4.304761904761905,Mediana
15,17,19,21,37,4.300000000000001,Mediana
8,14,17,19,26,4.2976190476190474,Mediana
8,17,26,36,37,4.2976190476190474,Mediana
4,8,17,36,37,4.2976190476190474,Mediana
4,14,17,19,36,4.2976190476190474,Mediana
4,8,17,21,36,4.2976190476190474,Mediana
8,17,19,26,36,4.2976190476190474,Mediana
4,8,17,19,36,4.2976190476190474,Mediana
8,14,17,26,37,4.2976190476190474,Mediana
4,8,14,17,37,4.2976190476190474,Mediana
8,14,17,21,26,4.2976190476190474,Mediana
4,8,14,17,21,4.2976190476190474,Mediana
8,17,21,26,36,4.2976190476190474,Mediana
4,8,14,17,19,4.2976190476190474,Mediana
14,17,19,26,36,4.2976190476190474,Mediana
4,14,17,21,36,4.2976190476190474,Mediana
14,17,26,36,37,4.2976190476190474,Mediana
4,14,17,36,37,4.2976190476190474,Mediana
14,17,21,26,36,4.2976190476190474,Mediana
4,15,17,18,21,4.283333333333333,Mediana
15,17,18,21,26,4.283333333333333,Mediana
15,17,18,19,26,4.283333333333333,Mediana
4,15,17,18,19,4.283333333333333,Mediana
15,17,18,26,37,4.283333333333333,Mediana
4,15,17,18,37,4.283333333333333,Mediana
2,8,14,17,18,4.280952380952381,Mediana
7,8,14,17,18,4.280952380952381,Mediana
8,18,19,21,36,4.280952380952381,Mediana
8,14,18,21,37,4.280952380952381,Mediana
8,18,21,36,37,4.280952380952381,Mediana
8,14,18,19,37,4.280952380952381,Mediana
8,14,18,19,21,4.280952380952381,Mediana
7,8,17,18,36,4.280952380952381,Mediana
8,18,19,36,37,4.280952380952381,Mediana
2,14,17,18,36,4.280952380952381,Mediana
14,18,19,21,36,4.280952380952381,Mediana
7,14,17,18,36,4.280952380952381,Mediana
2,8,17,18,36,4.280952380952381,Mediana
14,18,19,36,37,4.280952380952381,Mediana
14,18,21,36,37,4.280952380952381,Mediana
4,17,19,21,36,4.273809523809524,Mediana
4,14,17,19,37,4.273809523809524,Mediana
4,14,17,19,21,4.273809523809524,Mediana
17,19,21,26,36,4.273809523809524,Mediana
14,17,19,26,37,4.273809523809524,Mediana
4,14,17,21,37,4.273809523809524,Mediana
14,17,19,21,26,4.273809523809524,Mediana
14,17,21,26,37,4.273809523809524,Mediana
8,17,19,26,37,4.273809523809524,Mediana
4,8,17,19,21,4.273809523809524,Mediana
8,17,19,21,26,4.273809523809524,Mediana
4,17,19,36,37,4.273809523809524,Mediana
8,17,21,26,37,4.273809523809524,Mediana
17,19,26,36,37,4.273809523809524,Mediana
4,8,17,21,37,4.273809523809524,Mediana
17,21,26,36,37,4.273809523809524,Mediana
4,17,21,36,37,4.273809523809524,Mediana
4,8,17,19,37,4.273809523809524,Mediana
8,14,15,18,36,4.271428571428571,Mediana
4,8,14,15,17,4.264285714285714,Mediana
8,14,15,17,26,4.264285714285714,Mediana
8,15,17,26,36,4.264285714285714,Mediana
4,8,15,17,36,4.264285714285714,Mediana
14,15,17,26,36,4.264285714285714,Mediana
4,14,15,17,36,4.264285714285714,Mediana
8,18,19,21,37,4.257142857142857,Mediana
18,19,21,36,37,4.257142857142857,Mediana
14,18,19,21,37,4.257142857142857,Mediana
2,14,17,18,21,4.257142857142857,Mediana
2,14,17,18,37,4.257142857142857,Mediana
4,8,17,18,26,4.257142857142857,Mediana
2,8,17,18,37,4.257142857142857,Mediana
7,8,17,18,21,4.257142857142857,Mediana
2,8,17,18,21,4.257142857142857,Mediana
2,14,17,18,19,4.257142857142857,Mediana
7,8,17,18,19,4.257142857142857,Mediana
7,14,17,18,19,4.257142857142857,Mediana
7,14,17,18,21,4.257142857142857,Mediana
2,8,17,18,19,4.257142857142857,Mediana
7,8,17,18,37,4.257142857142857,Mediana
7,14,17,18,37,4.257142857142857,Mediana
4,14,17,18,26,4.257142857142857,Mediana
2,17,18,19,36,4.257142857142857,Mediana
7,17,18,19,36,4.257142857142857,Mediana
2,17,18,21,36,4.257142857142857,Mediana
7,17,18,21,36,4.257142857142857,Mediana
2,17,18,36,37,4.257142857142857,Mediana
7,17,18,36,37,4.257142857142857,Mediana
4,17,18,26,36,4.257142857142857,Mediana
17,19,21,26,37,4.25,Mediana
4,17,19,21,37,4.25,Mediana
8,15,18,36,37,4.247619047619048,Mediana
8,14,15,18,21,4.247619047619048,Mediana
8,14,15,18,37,4.247619047619048,Mediana
8,15,18,19,36,4.247619047619048,Mediana
8,15,18,21,36,4.247619047619048,Mediana
8,14,15,18,19,4.247619047619048,Mediana
14,15,18,19,36,4.247619047619048,Mediana
14,15,18,21,36,4.247619047619048,Mediana
14,15,18,36,37,4.247619047619048,Mediana
8,15,17,19,26,4.2404761904761905,Mediana
14,15,17,19,26,4.2404761904761905,Mediana
4,15,17,36,37,4.2404761904761905,Mediana
15,17,21,26,36,4.2404761904761905,Mediana
4,15,17,21,36,4.2404761904761905,Mediana
4,14,15,17,19,4.2404761904761905,Mediana
15,17,19,26,36,4.2404761904761905,Mediana
4,14,15,17,21,4.2404761904761905,Mediana
4,8,15,17,21,4.2404761904761905,Mediana
4,8,15,17,19,4.2404761904761905,Mediana
14,15,17,21,26,4.2404761904761905,Mediana
4,15,17,19,36,4.2404761904761905,Mediana
4,14,15,17,37,4.2404761904761905,Mediana
15,17,26,36,37,4.2404761904761905,Mediana
8,15,17,21,26,4.2404761904761905,Mediana
8,15,17,26,37,4.2404761904761905,Mediana
4,8,15,17,37,4.2404761904761905,Mediana
14,15,17,26,37,4.2404761904761905,Mediana
8,14,19,36,37,4.238095238095238,Mediana
7,8,14,17,36,4.238095238095238,Mediana
8,14,21,36,37,4.238095238095238,Mediana
2,8,14,17,36,4.238095238095238,Mediana
8,14,19,21,36,4.238095238095238,Mediana
4,17,18,19,26,4.233333333333333,Mediana
4,17,18,21,26,4.233333333333333,Mediana
2,17,18,21,37,4.233333333333333,Mediana
2,17,18,19,21,4.233333333333333,Mediana
7,17,18,19,21,4.233333333333333,Mediana
4,17,18,26,37,4.233333333333333,Mediana
2,17,18,19,37,4.233333333333333,Mediana
7,17,18,19,37,4.233333333333333,Mediana
7,17,18,21,37,4.233333333333333,Mediana
7,15,17,18,36,4.223809523809524,Mediana
15,18,21,36,37,4.223809523809524,Mediana
2,15,17,18,36,4.223809523809524,Mediana
8,15,18,19,21,4.223809523809524,Mediana
7,14,15,17,18,4.223809523809524,Mediana
2,14,15,17,18,4.223809523809524,Mediana
2,8,15,17,18,4.223809523809524,Mediana
15,18,19,36,37,4.223809523809524,Mediana
8,15,18,19,37,4.223809523809524,Mediana
7,8,15,17,18,4.223809523809524,Mediana
15,18,19,21,36,4.223809523809524,Mediana
14,15,18,21,37,4.223809523809524,Mediana
8,15,18,21,37,4.223809523809524,Mediana
14,15,18,19,37,4.223809523809524,Mediana
14,15,18,19,21,4.223809523809524,Mediana
8,14,18,26,36,4.2214285714285715,Mediana
4,8,14,18,36,4.2214285714285715,Mediana
15,17,21,26,37,4.216666666666667,Mediana
4,15,17,21,37,4.216666666666667,Mediana
15,17,19,26,37,4.216666666666667,Mediana
4,15,17,19,37,4.216666666666667,Mediana
15,17,19,21,26,4.216666666666667,Mediana
4,15,17,19,21,4.216666666666667,Mediana
4,14,17,26,36,4.214285714285714,Mediana
7,14,17,36,37,4.214285714285714,Mediana
2,14,17,36,37,4.214285714285714,Mediana
7,14,17,21,36,4.214285714285714,Mediana
2,14,17,21,36,4.214285714285714,Mediana
14,19,21,36,37,4.214285714285714,Mediana
8,14,19,21,37,4.214285714285714,Mediana
8,19,21,36,37,4.214285714285714,Mediana
7,8,14,17,19,4.214285714285714,Mediana
7,14,17,19,36,4.214285714285714,Mediana
2,14,17,19,36,4.214285714285714,Mediana
2,8,14,17,19,4.214285714285714,Mediana
4,8,17,26,36,4.214285714285714,Mediana
7,8,14,17,21,4.214285714285714,Mediana
7,8,17,21,36,4.214285714285714,Mediana
2,8,17,21,36,4.214285714285714,Mediana
7,8,17,19,36,4.214285714285714,Mediana
2,8,17,36,37,4.214285714285714,Mediana
7,8,17,36,37,4.214285714285714,Mediana
7,8,14,17,37,4.214285714285714,Mediana
2,8,14,17,37,4.214285714285714,Mediana
