N1,N2,N3,N4,N5,Peso,MetodoCalculo
3,4,8,22,35,4.6022727272727275,Fusión
3,4,19,22,35,4.459848484848485,Fusión
3,4,8,19,22,4.459848484848485,Fusión
3,4,8,19,35,4.459848484848485,Fusión
3,4,8,12,35,4.456818181818182,Fusión
3,4,8,12,22,4.456818181818182,Fusión
3,4,12,22,35,4.456818181818182,Fusión
4,8,19,22,35,4.452272727272727,Fusión
4,8,12,22,35,4.449242424242424,Fusión
3,4,8,28,35,4.431818181818182,Fusión
3,4,8,22,28,4.431818181818182,Fusión
3,4,22,28,35,4.431818181818182,Fusión
4,8,22,28,35,4.424242424242424,Fusión
3,4,15,22,35,4.420454545454546,Fusión
3,4,8,15,35,4.420454545454546,Fusión
3,4,8,21,35,4.420454545454546,Fusión
3,4,21,22,35,4.420454545454546,Fusión
3,4,8,15,22,4.420454545454546,Fusión
3,4,8,21,22,4.420454545454546,Fusión
4,8,15,22,35,4.412878787878788,Fusión
4,8,21,22,35,4.412878787878788,Fusión
3,8,19,22,35,4.41060606060606,Fusión
3,8,12,22,35,4.407575757575758,Fusión
3,8,22,28,35,4.382575757575758,Fusión
3,8,21,22,35,4.371212121212121,Fusión
3,8,15,22,35,4.371212121212121,Fusión
1,3,4,22,35,4.349431818181818,Fusión
1,3,4,8,35,4.349431818181818,Fusión
1,3,4,8,22,4.349431818181818,Fusión
1,4,8,22,35,4.3418560606060606,Fusión
3,4,12,19,35,4.3143939393939394,Fusión
3,4,8,12,19,4.3143939393939394,Fusión
3,4,12,19,22,4.3143939393939394,Fusión
4,8,12,19,35,4.306818181818182,Fusión
4,8,12,19,22,4.306818181818182,Fusión
4,12,19,22,35,4.306818181818182,Fusión
1,3,8,22,35,4.3001893939393945,Fusión
3,4,8,19,28,4.289393939393939,Fusión
3,4,19,28,35,4.289393939393939,Fusión
3,4,19,22,28,4.289393939393939,Fusión
3,4,8,12,28,4.286363636363636,Fusión
3,4,12,28,35,4.286363636363636,Fusión
3,4,12,22,28,4.286363636363636,Fusión
4,8,19,22,28,4.281818181818181,Fusión
4,8,19,28,35,4.281818181818181,Fusión
4,19,22,28,35,4.281818181818181,Fusión
4,8,12,22,28,4.278787878787878,Fusión
4,8,12,28,35,4.278787878787878,Fusión
4,12,22,28,35,4.278787878787878,Fusión
3,4,19,21,35,4.278030303030303,Fusión
3,4,15,19,35,4.278030303030303,Fusión
3,4,19,21,22,4.278030303030303,Fusión
