N1,N2,N3,N4,N5,Peso,MetodoCalculo
1,9,22,29,35,4.483333333333333,Mediana
9,20,22,29,35,4.483333333333333,Mediana
9,22,23,29,35,4.483333333333333,Mediana
9,22,29,35,39,4.483333333333333,Mediana
9,17,22,29,35,4.483333333333333,Mediana
9,20,22,23,29,4.45,Mediana
9,22,23,29,39,4.45,Mediana
9,17,22,29,39,4.45,Mediana
9,17,22,23,29,4.45,Mediana
9,17,20,22,29,4.45,Mediana
1,9,22,29,39,4.45,Mediana
1,9,22,23,29,4.45,Mediana
1,9,20,22,29,4.45,Mediana
1,9,17,22,29,4.45,Mediana
9,20,22,29,39,4.45,Mediana
9,17,20,22,35,4.433333333333334,Mediana
1,9,22,35,39,4.433333333333334,Mediana
1,9,22,23,35,4.433333333333334,Mediana
1,9,20,22,35,4.433333333333334,Mediana
1,9,17,22,35,4.433333333333334,Mediana
9,17,22,23,35,4.433333333333334,Mediana
9,17,22,35,39,4.433333333333334,Mediana
9,20,22,23,35,4.433333333333334,Mediana
9,20,22,35,39,4.433333333333334,Mediana
9,22,23,35,39,4.433333333333334,Mediana
9,18,22,29,35,4.433333333333334,Mediana
9,22,29,34,35,4.433333333333334,Mediana
9,19,22,29,35,4.405555555555556,Mediana
1,9,18,22,29,4.4,Mediana
9,17,18,22,29,4.4,Mediana
9,22,29,34,39,4.4,Mediana
9,18,22,29,39,4.4,Mediana
9,18,22,23,29,4.4,Mediana
9,22,23,29,34,4.4,Mediana
9,20,22,29,34,4.4,Mediana
9,18,20,22,29,4.4,Mediana
9,17,22,29,34,4.4,Mediana
1,9,22,29,34,4.4,Mediana
1,9,20,22,23,4.3999999999999995,Mediana
1,9,17,20,22,4.3999999999999995,Mediana
9,17,22,23,39,4.3999999999999995,Mediana
1,9,20,22,39,4.3999999999999995,Mediana
1,9,22,23,39,4.3999999999999995,Mediana
1,9,17,22,23,4.3999999999999995,Mediana
1,9,17,22,39,4.3999999999999995,Mediana
9,17,20,22,23,4.3999999999999995,Mediana
9,17,20,22,39,4.3999999999999995,Mediana
9,20,22,23,39,4.3999999999999995,Mediana
9,22,23,34,35,4.383333333333334,Mediana
9,17,18,22,35,4.383333333333334,Mediana
9,18,22,23,35,4.383333333333334,Mediana
9,22,34,35,39,4.383333333333334,Mediana
1,9,22,34,35,4.383333333333334,Mediana
1,9,18,22,35,4.383333333333334,Mediana
9,18,22,35,39,4.383333333333334,Mediana
9,17,22,34,35,4.383333333333334,Mediana
9,18,20,22,35,4.383333333333334,Mediana
9,20,22,34,35,4.383333333333334,Mediana
1,9,19,22,29,4.372222222222223,Mediana
9,19,22,23,29,4.372222222222223,Mediana
9,19,20,22,29,4.372222222222223,Mediana
9,17,19,22,29,4.372222222222223,Mediana
9,19,22,29,39,4.372222222222223,Mediana
9,19,22,23,35,4.355555555555556,Mediana
9,17,19,22,35,4.355555555555556,Mediana
9,19,20,22,35,4.355555555555556,Mediana
9,19,22,35,39,4.355555555555556,Mediana
1,9,19,22,35,4.355555555555556,Mediana
5,9,22,29,35,4.3500000000000005,Mediana
7,9,22,29,35,4.3500000000000005,Mediana
1,9,22,23,34,4.35,Mediana
1,9,18,22,23,4.35,Mediana
1,9,20,22,34,4.35,Mediana
1,9,22,34,39,4.35,Mediana
1,9,18,20,22,4.35,Mediana
9,20,22,23,34,4.35,Mediana
9,18,20,22,23,4.35,Mediana
1,9,18,22,39,4.35,Mediana
9,20,22,34,39,4.35,Mediana
9,17,18,20,22,4.35,Mediana
1,9,17,22,34,4.35,Mediana
9,17,22,23,34,4.35,Mediana
9,17,18,22,23,4.35,Mediana
9,17,18,22,39,4.35,Mediana
9,17,20,22,34,4.35,Mediana
9,22,23,34,39,4.35,Mediana
9,18,22,29,34,4.35,Mediana
1,9,17,18,22,4.35,Mediana
9,17,22,34,39,4.35,Mediana
9,18,20,22,39,4.35,Mediana
9,18,22,23,39,4.35,Mediana
