N1,N2,N3,N4,N5,Peso,MetodoCalculo
3,23,27,29,31,4.888888888888889,Mediana
3,4,27,29,31,4.875,Mediana
3,17,27,29,31,4.833333333333333,Mediana
3,22,27,29,31,4.833333333333333,Mediana
3,24,27,29,31,4.833333333333333,Mediana
3,10,27,29,31,4.8,Mediana
3,27,29,31,32,4.8,Mediana
3,4,23,27,29,4.763888888888889,Mediana
4,23,27,29,31,4.763888888888889,Mediana
3,4,23,29,31,4.763888888888889,Mediana
3,4,23,27,31,4.763888888888889,Mediana
3,23,24,27,31,4.722222222222222,Mediana
23,24,27,29,31,4.722222222222222,Mediana
22,23,27,29,31,4.722222222222222,Mediana
17,23,27,29,31,4.722222222222222,Mediana
3,23,24,29,31,4.722222222222222,Mediana
3,22,23,27,31,4.722222222222222,Mediana
3,17,23,27,31,4.722222222222222,Mediana
3,22,23,27,29,4.722222222222222,Mediana
3,23,24,27,29,4.722222222222222,Mediana
3,17,23,29,31,4.722222222222222,Mediana
3,17,23,27,29,4.722222222222222,Mediana
3,22,23,29,31,4.722222222222222,Mediana
3,4,24,27,31,4.708333333333333,Mediana
3,4,17,27,29,4.708333333333333,Mediana
3,4,22,27,31,4.708333333333333,Mediana
3,4,17,27,31,4.708333333333333,Mediana
4,17,27,29,31,4.708333333333333,Mediana
4,22,27,29,31,4.708333333333333,Mediana
4,24,27,29,31,4.708333333333333,Mediana
3,4,24,29,31,4.708333333333333,Mediana
3,4,22,29,31,4.708333333333333,Mediana
3,4,17,29,31,4.708333333333333,Mediana
3,4,24,27,29,4.708333333333333,Mediana
3,4,22,27,29,4.708333333333333,Mediana
3,23,27,31,32,4.688888888888889,Mediana
3,10,23,27,31,4.688888888888889,Mediana
23,27,29,31,32,4.688888888888889,Mediana
10,23,27,29,31,4.688888888888889,Mediana
3,10,23,29,31,4.688888888888889,Mediana
3,10,23,27,29,4.688888888888889,Mediana
3,23,27,29,32,4.688888888888889,Mediana
3,23,29,31,32,4.688888888888889,Mediana
3,4,10,27,31,4.675,Mediana
3,4,27,31,32,4.675,Mediana
3,4,29,31,32,4.675,Mediana
4,10,27,29,31,4.675,Mediana
4,27,29,31,32,4.675,Mediana
3,4,27,29,32,4.675,Mediana
3,4,10,27,29,4.675,Mediana
3,4,10,29,31,4.675,Mediana
3,17,24,27,31,4.666666666666667,Mediana
3,22,24,27,31,4.666666666666667,Mediana
22,24,27,29,31,4.666666666666667,Mediana
3,22,24,29,31,4.666666666666667,Mediana
3,17,24,29,31,4.666666666666667,Mediana
3,17,22,29,31,4.666666666666667,Mediana
3,17,22,27,31,4.666666666666667,Mediana
17,24,27,29,31,4.666666666666667,Mediana
3,17,24,27,29,4.666666666666667,Mediana
17,22,27,29,31,4.666666666666667,Mediana
3,8,27,29,31,4.666666666666667,Mediana
3,6,27,29,31,4.666666666666667,Mediana
3,27,29,30,31,4.666666666666667,Mediana
3,17,22,27,29,4.666666666666667,Mediana
3,22,24,27,29,4.666666666666667,Mediana
3,10,24,27,31,4.633333333333334,Mediana
3,24,27,31,32,4.633333333333334,Mediana
3,10,17,27,29,4.633333333333334,Mediana
3,17,27,29,32,4.633333333333334,Mediana
3,10,17,29,31,4.633333333333334,Mediana
3,17,29,31,32,4.633333333333334,Mediana
3,10,22,29,31,4.633333333333334,Mediana
3,22,29,31,32,4.633333333333334,Mediana
3,10,24,29,31,4.633333333333334,Mediana
3,22,27,31,32,4.633333333333334,Mediana
3,10,22,27,31,4.633333333333334,Mediana
3,24,29,31,32,4.633333333333334,Mediana
3,22,27,29,32,4.633333333333334,Mediana
24,27,29,31,32,4.633333333333334,Mediana
10,17,27,29,31,4.633333333333334,Mediana
3,17,27,31,32,4.633333333333334,Mediana
17,27,29,31,32,4.633333333333334,Mediana
3,10,17,27,31,4.633333333333334,Mediana
3,10,22,27,29,4.633333333333334,Mediana
10,24,27,29,31,4.633333333333334,Mediana
22,27,29,31,32,4.633333333333334,Mediana
3,24,27,29,32,4.633333333333334,Mediana
10,22,27,29,31,4.633333333333334,Mediana
3,10,24,27,29,4.633333333333334,Mediana
3,10,27,29,32,4.6,Mediana
10,27,29,31,32,4.6,Mediana
3,10,29,31,32,4.6,Mediana
3,10,27,31,32,4.6,Mediana
4,23,24,27,31,4.597222222222222,Mediana
3,4,23,24,31,4.597222222222222,Mediana
3,4,22,23,31,4.597222222222222,Mediana
4,17,23,29,31,4.597222222222222,Mediana
4,17,23,27,31,4.597222222222222,Mediana
3,4,17,23,31,4.597222222222222,Mediana
4,22,23,29,31,4.597222222222222,Mediana
4,22,23,27,31,4.597222222222222,Mediana
4,23,24,29,31,4.597222222222222,Mediana
3,4,22,23,27,4.597222222222222,Mediana
4,22,23,27,29,4.597222222222222,Mediana
3,4,23,24,27,4.597222222222222,Mediana
3,4,17,23,27,4.597222222222222,Mediana
3,4,17,23,29,4.597222222222222,Mediana
3,4,22,23,29,4.597222222222222,Mediana
3,4,23,24,29,4.597222222222222,Mediana
4,23,24,27,29,4.597222222222222,Mediana
4,17,23,27,29,4.597222222222222,Mediana
3,4,10,23,31,4.563888888888889,Mediana
4,10,23,27,29,4.563888888888889,Mediana
4,23,27,29,32,4.563888888888889,Mediana
4,10,23,27,31,4.563888888888889,Mediana
4,23,27,31,32,4.563888888888889,Mediana
3,4,10,23,27,4.563888888888889,Mediana
3,4,23,31,32,4.563888888888889,Mediana
3,4,23,27,32,4.563888888888889,Mediana
4,10,23,29,31,4.563888888888889,Mediana
4,23,29,31,32,4.563888888888889,Mediana
3,4,23,29,32,4.563888888888889,Mediana
3,4,10,23,29,4.563888888888889,Mediana
22,23,24,29,31,4.555555555555555,Mediana
22,23,24,27,31,4.555555555555555,Mediana
17,22,23,27,31,4.555555555555555,Mediana
6,23,27,29,31,4.555555555555555,Mediana
23,27,29,30,31,4.555555555555555,Mediana
17,22,23,29,31,4.555555555555555,Mediana
8,23,27,29,31,4.555555555555555,Mediana
3,17,22,23,31,4.555555555555555,Mediana
3,22,23,24,31,4.555555555555555,Mediana
3,17,23,24,31,4.555555555555555,Mediana
3,6,23,29,31,4.555555555555555,Mediana
3,8,23,29,31,4.555555555555555,Mediana
3,23,29,30,31,4.555555555555555,Mediana
17,22,23,27,29,4.555555555555555,Mediana
17,23,24,27,29,4.555555555555555,Mediana
22,23,24,27,29,4.555555555555555,Mediana
