N1,N2,N3,N4,N5,Peso,MetodoCalculo
5,16,18,30,31,4.632900432900433,Mediana
13,16,18,30,31,4.632900432900433,Mediana
16,18,30,31,35,4.609090909090909,Mediana
5,13,16,18,30,4.580952380952381,Mediana
5,13,16,18,31,4.573376623376623,Mediana
16,18,20,30,31,4.561471861471862,Mediana
13,16,18,30,35,4.557142857142857,Mediana
5,16,18,30,35,4.557142857142857,Mediana
13,16,18,31,35,4.549567099567099,Mediana
5,16,18,31,35,4.549567099567099,Mediana
5,13,18,30,31,4.54004329004329,Mediana
1,16,18,30,31,4.525757575757575,Mediana
11,16,18,30,31,4.525757575757575,Mediana
16,18,28,30,31,4.525757575757575,Mediana
13,18,30,31,35,4.516233766233766,Mediana
5,18,30,31,35,4.516233766233766,Mediana
13,16,18,20,30,4.5095238095238095,Mediana
5,16,18,20,30,4.5095238095238095,Mediana
13,16,18,20,31,4.501948051948052,Mediana
5,16,18,20,31,4.501948051948052,Mediana
5,13,16,18,35,4.497619047619048,Mediana
5,13,16,30,31,4.49004329004329,Mediana
16,18,20,30,35,4.485714285714286,Mediana
16,18,20,31,35,4.478138528138528,Mediana
1,5,16,18,30,4.473809523809524,Mediana
5,16,18,28,30,4.473809523809524,Mediana
5,11,16,18,30,4.473809523809524,Mediana
13,16,18,28,30,4.473809523809524,Mediana
11,13,16,18,30,4.473809523809524,Mediana
1,13,16,18,30,4.473809523809524,Mediana
5,18,20,30,31,4.4686147186147185,Mediana
13,18,20,30,31,4.4686147186147185,Mediana
13,16,18,28,31,4.466233766233766,Mediana
13,16,30,31,35,4.466233766233766,Mediana
1,13,16,18,31,4.466233766233766,Mediana
5,16,30,31,35,4.466233766233766,Mediana
5,16,18,28,31,4.466233766233766,Mediana
5,11,16,18,31,4.466233766233766,Mediana
1,5,16,18,31,4.466233766233766,Mediana
11,13,16,18,31,4.466233766233766,Mediana
5,13,18,30,35,4.464285714285714,Mediana
5,13,18,31,35,4.456709956709957,Mediana
11,16,18,30,35,4.45,Mediana
1,16,18,30,35,4.45,Mediana
5,13,16,18,20,4.45,Mediana
16,18,28,30,35,4.45,Mediana
18,20,30,31,35,4.444805194805195,Mediana
16,18,30,31,37,4.442424242424242,Mediana
11,16,18,31,35,4.442424242424242,Mediana
1,16,18,31,35,4.442424242424242,Mediana
16,18,28,31,35,4.442424242424242,Mediana
6,16,18,30,31,4.442424242424242,Mediana
13,18,28,30,31,4.432900432900433,Mediana
11,13,18,30,31,4.432900432900433,Mediana
1,13,18,30,31,4.432900432900433,Mediana
1,5,18,30,31,4.432900432900433,Mediana
5,18,28,30,31,4.432900432900433,Mediana
5,11,18,30,31,4.432900432900433,Mediana
13,16,18,20,35,4.4261904761904765,Mediana
5,16,18,20,35,4.4261904761904765,Mediana
13,16,20,30,31,4.418614718614719,Mediana
5,16,20,30,31,4.418614718614719,Mediana
5,13,18,20,30,4.416666666666667,Mediana
5,13,16,18,28,4.414285714285715,Mediana
1,5,13,16,18,4.414285714285715,Mediana
5,11,13,16,18,4.414285714285715,Mediana
5,13,16,30,35,4.414285714285715,Mediana
18,28,30,31,35,4.409090909090909,Mediana
5,13,18,20,31,4.409090909090909,Mediana
1,18,30,31,35,4.409090909090909,Mediana
11,18,30,31,35,4.409090909090909,Mediana
5,13,16,31,35,4.406709956709957,Mediana
1,16,18,20,30,4.402380952380952,Mediana
11,16,18,20,30,4.402380952380952,Mediana
16,18,20,28,30,4.402380952380952,Mediana
16,20,30,31,35,4.394805194805195,Mediana
1,16,18,20,31,4.394805194805194,Mediana
11,16,18,20,31,4.394805194805194,Mediana
16,18,20,28,31,4.394805194805194,Mediana
5,18,20,30,35,4.392857142857143,Mediana
13,18,20,30,35,4.392857142857143,Mediana
5,16,18,28,35,4.390476190476191,Mediana
1,13,16,18,35,4.390476190476191,Mediana
11,13,16,18,35,4.390476190476191,Mediana
13,16,18,28,35,4.390476190476191,Mediana
5,11,16,18,35,4.390476190476191,Mediana
1,5,16,18,35,4.390476190476191,Mediana
5,16,18,30,37,4.390476190476191,Mediana
5,6,16,18,30,4.390476190476191,Mediana
6,13,16,18,30,4.390476190476191,Mediana
13,16,18,30,37,4.390476190476191,Mediana
13,18,20,31,35,4.3852813852813854,Mediana
5,18,20,31,35,4.3852813852813854,Mediana
5,11,16,30,31,4.382900432900433,Mediana
5,6,16,18,31,4.382900432900433,Mediana
5,16,18,31,37,4.382900432900433,Mediana
6,13,16,18,31,4.382900432900433,Mediana
13,16,18,31,37,4.382900432900433,Mediana
5,16,28,30,31,4.382900432900433,Mediana
13,16,28,30,31,4.382900432900433,Mediana
1,13,16,30,31,4.382900432900433,Mediana
1,5,16,30,31,4.382900432900433,Mediana
11,13,16,30,31,4.382900432900433,Mediana
5,11,13,18,30,4.380952380952381,Mediana
5,13,18,28,30,4.380952380952381,Mediana
1,5,13,18,30,4.380952380952381,Mediana
1,5,13,18,31,4.373376623376624,Mediana
5,13,30,31,35,4.373376623376624,Mediana
5,13,18,28,31,4.373376623376624,Mediana
5,11,13,18,31,4.373376623376624,Mediana
1,11,16,18,30,4.366666666666667,Mediana
5,13,16,20,30,4.366666666666667,Mediana
11,16,18,28,30,4.366666666666667,Mediana
1,16,18,28,30,4.366666666666667,Mediana
16,18,30,35,37,4.366666666666667,Mediana
6,16,18,30,35,4.366666666666667,Mediana
18,20,28,30,31,4.361471861471861,Mediana
11,18,20,30,31,4.361471861471861,Mediana
1,18,20,30,31,4.361471861471861,Mediana
5,13,16,20,31,4.359090909090909,Mediana
16,18,31,35,37,4.359090909090909,Mediana
11,16,18,28,31,4.359090909090909,Mediana
6,16,18,31,35,4.359090909090909,Mediana
16,28,30,31,35,4.359090909090909,Mediana
11,16,30,31,35,4.359090909090909,Mediana
1,11,16,18,31,4.359090909090909,Mediana
1,16,18,28,31,4.359090909090909,Mediana
1,16,30,31,35,4.359090909090909,Mediana
11,13,18,30,35,4.357142857142858,Mediana
13,18,28,30,35,4.357142857142858,Mediana
1,5,18,30,35,4.357142857142858,Mediana
5,11,18,30,35,4.357142857142858,Mediana
5,18,28,30,35,4.357142857142858,Mediana
1,13,18,30,35,4.357142857142858,Mediana
5,18,30,31,37,4.3495670995671,Mediana
5,6,18,30,31,4.3495670995671,Mediana
6,13,18,30,31,4.3495670995671,Mediana
13,18,30,31,37,4.3495670995671,Mediana
11,13,18,31,35,4.3495670995671,Mediana
1,13,18,31,35,4.3495670995671,Mediana
1,5,18,31,35,4.3495670995671,Mediana
5,11,18,31,35,4.3495670995671,Mediana
5,18,28,31,35,4.3495670995671,Mediana
13,18,28,31,35,4.3495670995671,Mediana
13,16,20,30,35,4.342857142857143,Mediana
5,16,20,30,35,4.342857142857143,Mediana
1,5,16,18,20,4.3428571428571425,Mediana
5,16,18,20,28,4.3428571428571425,Mediana
13,16,18,20,28,4.3428571428571425,Mediana
11,13,16,18,20,4.3428571428571425,Mediana
1,13,16,18,20,4.3428571428571425,Mediana
