N1,N2,N3,N4,N5,Peso,MetodoCalculo
7,9,13,20,22,4.451187747696127,Fusión
7,13,20,22,31,4.394292956164464,Fusión
7,13,20,22,38,4.3890906269397885,Fusión
7,13,20,22,28,4.380710738671633,Fusión
7,9,13,22,31,4.380691752898457,Fusión
7,9,13,22,38,4.375489423673781,Fusión
7,13,20,22,32,4.369188392302918,Fusión
7,9,13,22,28,4.367109535405625,Fusión
9,13,20,22,31,4.363978531296967,Fusión
7,9,13,20,31,4.361107643649543,Fusión
9,13,20,22,38,4.358776202072292,Fusión
4,7,13,20,22,4.357869194740703,Fusión
7,9,13,20,38,4.355905314424867,Fusión
7,9,13,22,32,4.35558718903691,Fusión
9,13,20,22,28,4.350396313804135,Fusión
7,9,13,20,28,4.347525426156711,Fusión
4,7,9,13,22,4.344267991474696,Fusión
7,13,19,20,22,4.339276846679081,Fusión
2,7,13,20,22,4.339276846679081,Fusión
7,9,20,22,31,4.339071641166614,Fusión
9,13,20,22,32,4.33887396743542,Fusión
7,9,13,20,32,4.336003079787996,Fusión
7,9,20,22,38,4.333869311941938,Fusión
4,9,13,20,22,4.327554769873206,Fusión
7,9,13,19,22,4.325675643413073,Fusión
2,7,9,13,22,4.325675643413073,Fusión
7,9,20,22,28,4.3254894236737815,Fusión
4,7,9,13,20,4.324683882225782,Fusión
7,13,22,31,38,4.318594632142118,Fusión
7,9,20,22,32,4.313967077305066,Fusión
6,7,13,20,22,4.313671632526381,Fusión
7,13,22,28,31,4.310214743873962,Fusión
9,13,19,20,22,4.308962421811584,Fusión
2,9,13,20,22,4.308962421811584,Fusión
7,9,13,19,20,4.3060915341641595,Fusión
2,7,9,13,20,4.3060915341641595,Fusión
7,13,22,28,38,4.305012414649286,Fusión
4,7,9,20,22,4.302647879742852,Fusión
13,20,22,31,38,4.301881410540629,Fusión
6,7,9,13,22,4.300070429260374,Fusión
7,13,20,31,38,4.299010522893204,Fusión
7,13,22,31,32,4.2986923975052465,Fusión
13,20,22,28,31,4.2935015222724715,Fusión
7,13,22,32,38,4.293490068280571,Fusión
7,13,20,28,31,4.290630634625048,Fusión
13,20,22,28,38,4.288299193047797,Fusión
9,13,22,31,38,4.288280207274621,Fusión
4,7,13,22,31,4.2873731999430325,Fusión
7,13,20,28,38,4.285428305400372,Fusión
7,9,13,31,38,4.285409319627197,Fusión
7,13,22,28,32,4.285110180012414,Fusión
7,9,19,20,22,4.28405553168123,Fusión
2,7,9,20,22,4.28405553168123,Fusión
6,9,13,20,22,4.2833572076588835,Fusión
4,7,13,22,38,4.282170870718357,Fusión
13,20,22,31,32,4.281979175903757,Fusión
6,7,9,13,20,4.28048632001146,Fusión
9,13,22,28,31,4.279900319006464,Fusión
7,13,20,31,32,4.2791082882563325,Fusión
7,9,13,28,31,4.27702943135904,Fusión
7,20,22,31,38,4.276974520410275,Fusión
13,20,22,32,38,4.276776846679081,Fusión
9,13,22,28,38,4.274697989781789,Fusión
7,13,20,32,38,4.273905959031657,Fusión
4,7,13,22,28,4.2737909824502,Fusión
7,9,13,28,38,4.271827102134365,Fusión
4,13,20,22,31,4.270659978341543,Fusión
7,13,19,22,31,4.26878085188141,Fusión
2,7,13,22,31,4.26878085188141,Fusión
9,13,20,31,38,4.268696098025707,Fusión
7,20,22,28,31,4.268594632142118,Fusión
13,20,22,28,32,4.268396958410925,Fusión
9,13,22,31,32,4.268377972637749,Fusión
4,7,13,20,31,4.2677890906941185,Fusión
7,13,20,28,32,4.2655260707635,Fusión
7,9,13,31,32,4.265507084990325,Fusión
4,13,20,22,38,4.2654576491168665,Fusión
2,7,13,22,38,4.263578522656735,Fusión
7,13,19,22,38,4.263578522656735,Fusión
