N1,N2,N3,N4,N5,Peso,MetodoCalculo
8,15,33,38,39,5.0,Mediana
15,16,33,36,38,5.0,Mediana
15,31,33,36,38,5.0,Mediana
5,33,36,38,39,5.0,Mediana
5,31,33,38,39,5.0,Mediana
5,15,31,33,38,5.0,Mediana
5,15,33,36,38,5.0,Mediana
5,8,31,36,39,5.0,Mediana
8,16,33,38,39,5.0,Mediana
5,8,16,31,36,5.0,Mediana
15,16,31,33,38,5.0,Mediana
5,15,16,33,38,5.0,Mediana
5,8,15,33,38,5.0,Mediana
8,16,31,36,39,5.0,Mediana
5,8,16,31,39,5.0,Mediana
5,8,16,36,39,5.0,Mediana
8,15,31,36,39,5.0,Mediana
5,8,15,31,39,5.0,Mediana
5,8,15,36,39,5.0,Mediana
8,15,16,33,38,5.0,Mediana
8,15,16,31,39,5.0,Mediana
8,15,16,36,39,5.0,Mediana
5,8,15,31,36,5.0,Mediana
16,31,33,38,39,5.0,Mediana
16,33,36,38,39,5.0,Mediana
5,16,33,38,39,5.0,Mediana
5,15,36,38,39,5.0,Mediana
15,16,31,38,39,5.0,Mediana
15,16,36,38,39,5.0,Mediana
5,15,16,38,39,5.0,Mediana
8,15,31,36,38,5.0,Mediana
5,16,31,33,38,5.0,Mediana
5,16,33,36,38,5.0,Mediana
5,8,16,36,38,5.0,Mediana
5,8,16,31,38,5.0,Mediana
8,16,31,36,38,5.0,Mediana
5,15,31,36,39,5.0,Mediana
5,8,31,36,38,5.0,Mediana
15,16,33,38,39,5.0,Mediana
5,15,33,38,39,5.0,Mediana
15,33,36,38,39,5.0,Mediana
15,31,33,38,39,5.0,Mediana
5,8,15,16,36,5.0,Mediana
5,8,15,16,31,5.0,Mediana
8,15,16,31,36,5.0,Mediana
5,8,15,16,39,5.0,Mediana
5,8,31,33,36,5.0,Mediana
15,31,36,38,39,5.0,Mediana
8,15,16,33,36,5.0,Mediana
5,8,16,33,36,5.0,Mediana
5,16,31,36,38,5.0,Mediana
8,15,31,33,36,5.0,Mediana
5,8,15,31,33,5.0,Mediana
5,8,15,33,36,5.0,Mediana
5,8,16,33,38,5.0,Mediana
8,16,33,36,38,5.0,Mediana
8,16,31,33,38,5.0,Mediana
8,15,16,31,33,5.0,Mediana
5,8,15,16,33,5.0,Mediana
8,31,36,38,39,5.0,Mediana
5,15,16,31,36,5.0,Mediana
8,31,33,36,38,5.0,Mediana
5,31,33,36,39,5.0,Mediana
5,8,31,33,38,5.0,Mediana
5,8,33,36,38,5.0,Mediana
5,16,31,36,39,5.0,Mediana
16,31,33,36,39,5.0,Mediana
5,16,31,33,39,5.0,Mediana
5,16,33,36,39,5.0,Mediana
5,8,16,31,33,5.0,Mediana
15,31,33,36,39,5.0,Mediana
8,16,31,33,36,5.0,Mediana
5,15,31,36,38,5.0,Mediana
8,15,33,36,38,5.0,Mediana
8,15,31,33,38,5.0,Mediana
5,8,31,38,39,5.0,Mediana
5,8,36,38,39,5.0,Mediana
8,16,31,38,39,5.0,Mediana
8,16,36,38,39,5.0,Mediana
5,8,16,38,39,5.0,Mediana
8,15,31,38,39,5.0,Mediana
8,15,36,38,39,5.0,Mediana
5,8,15,38,39,5.0,Mediana
5,15,16,33,39,5.0,Mediana
15,16,33,36,39,5.0,Mediana
15,16,31,33,39,5.0,Mediana
8,15,16,38,39,5.0,Mediana
